SYMBOL	GO
snx4	GO:0015031
snx4	GO:2000786
tmem39a	GO:0006914
tmem39a	GO:1901097
tmem39a	GO:1902902
lasp1	GO:0006811
wsb1	GO:0000209
wsb1	GO:0016567
wsb1	GO:0035556
gtf2h2	GO:0006281
gtf2h2	GO:0006289
gtf2h2	GO:0006351
gtf2h2	GO:0006357
gtf2h2	GO:0006974
cicb	GO:0006357
cicb	GO:0060319
gas8	GO:0003355
gas8	GO:0008104
gas8	GO:0030317
gas8	GO:0035082
gas8	GO:0035889
gas8	GO:0045880
gas8	GO:0048870
gas8	GO:0055001
gas8	GO:1903566
cd99l2	GO:0007155
zbtb16a	GO:0006357
zbtb16a	GO:0016567
zbtb16a	GO:0032481
zbtb16a	GO:0050767
scinla	GO:0001654
scinla	GO:0007417
scinla	GO:0007420
scinla	GO:0008154
scinla	GO:0009953
scinla	GO:0030030
scinla	GO:0030031
scinla	GO:0045010
scinla	GO:0051014
scinla	GO:0051016
atrx	GO:0006281
atrx	GO:0006338
atrx	GO:0006974
atrx	GO:0031297
atrx	GO:1901582
abcc3	GO:0055085
si:dkey-4c15.13	GO:0006357
rpl10a	GO:0000470
rpl10a	GO:0006412
rpl10a	GO:0009790
rpl10a	GO:0033077
rpl10a	GO:0042541
zgc:162193	GO:0010359
zgc:162193	GO:0090314
actn3b	GO:0030036
actn3b	GO:0055001
tlcd3ba	GO:0001654
tlcd3ba	GO:0007420
tlcd3ba	GO:0021952
tlcd3ba	GO:0035264
tlcd3ba	GO:0046513
tlcd3ba	GO:0055088
mat2aa	GO:0006556
mat2aa	GO:0006730
mat2aa	GO:0055013
mat2aa	GO:0072359
sin3ab	GO:0000122
sin3ab	GO:0006355
sin3ab	GO:0016575
drg2	GO:0002181
tomm34	GO:0006626
cd248a	GO:0016477
rpl14	GO:0006412
rpl14	GO:0042273
ints10	GO:0016180
krcp	GO:0008150
sult1st1	GO:0006584
sult1st1	GO:0006805
sult1st1	GO:0051923
mphosph10	GO:0006364
mphosph10	GO:0042254
mphosph10	GO:0055123
slc1a3a	GO:0015813
slc1a3a	GO:0070779
slc1a3a	GO:0098712
slc1a3a	GO:0140009
nfyc	GO:0006355
nfyc	GO:0060041
metap2b	GO:0006508
metap2b	GO:0016055
metap2b	GO:0035551
metap2b	GO:0060216
metap2b	GO:0060218
metap2b	GO:0070084
eif4g2a	GO:0006412
eif4g2a	GO:0006413
eif4g2a	GO:0007498
septin2	GO:0008104
septin2	GO:0017157
septin2	GO:0051301
septin2	GO:0060271
septin2	GO:0061640
lsg1	GO:0000054
lsg1	GO:0015031
lsg1	GO:0051168
vcanb	GO:0001501
vcanb	GO:0001957
vcanb	GO:0007155
vcanb	GO:0007417
prdm1a	GO:0000122
prdm1a	GO:0000578
prdm1a	GO:0006357
prdm1a	GO:0007521
prdm1a	GO:0010468
prdm1a	GO:0010629
prdm1a	GO:0014032
prdm1a	GO:0014033
prdm1a	GO:0033333
prdm1a	GO:0035118
prdm1a	GO:0035138
prdm1a	GO:0045165
prdm1a	GO:0045666
prdm1a	GO:0048066
prdm1a	GO:0048701
prdm1a	GO:0048702
prdm1a	GO:0048703
prdm1a	GO:0048869
prdm1a	GO:0051155
prdm1a	GO:0060037
prdm1a	GO:0060351
prkcbp1l	GO:0006355
prkcbp1l	GO:0016310
bhlha9	GO:0006357
bhlha9	GO:0007275
bhlha9	GO:0032502
bhlha9	GO:0033339
zc4h2	GO:0007275
zc4h2	GO:0007399
zc4h2	GO:0007528
zc4h2	GO:0021522
zc4h2	GO:0030154
zc4h2	GO:0045666
zc4h2	GO:0048665
zc4h2	GO:0048666
ptbp1a	GO:0006397
ptbp1a	GO:0008380
ptbp1a	GO:0009953
ptbp1a	GO:0043484
ptbp1a	GO:0045595
ptbp1a	GO:0045746
ptbp1a	GO:0060472
ptbp1a	GO:0060729
fntb	GO:0003231
fntb	GO:0018342
fntb	GO:0018343
seta	GO:0006334
gnaia	GO:0007165
gnaia	GO:0007186
gnaia	GO:0007188
hnrnpa0a	GO:0070935
grcc10	GO:0009791
col4a5	GO:0007412
col4a5	GO:0030198
col4a5	GO:0031290
col4a5	GO:0048846
col4a5	GO:0071711
bnip3la	GO:0043065
bnip3la	GO:0043067
bnip3la	GO:0051607
bnip3la	GO:0097345
arl4d	GO:0006886
arl4d	GO:0016192
cltca	GO:0000278
cltca	GO:0006886
cltca	GO:0006898
cltca	GO:0016192
cltca	GO:0048268
pik3r5	GO:0007186
pik3r5	GO:0043406
ewsr1a	GO:0000278
ewsr1a	GO:0006355
ewsr1a	GO:0007088
ewsr1a	GO:0021954
ewsr1a	GO:0051256
ewsr1a	GO:1903041
hexb	GO:0001525
hexb	GO:0005975
hexb	GO:0006689
hexb	GO:0008152
hexb	GO:0030203
med24	GO:0007275
med24	GO:0007399
med24	GO:0030154
med24	GO:0046549
med24	GO:0048484
med24	GO:0048538
med24	GO:0061453
vapb	GO:0008016
vapb	GO:0036269
vapb	GO:0061817
vapb	GO:0090158
dvl2	GO:0007275
dvl2	GO:0016055
dvl2	GO:0021535
dvl2	GO:0035556
dvl2	GO:0035567
dvl2	GO:0036342
dvl2	GO:0060026
dvl2	GO:0060028
dvl2	GO:0060070
dvl2	GO:0060322
dvl2	GO:0090179
dvl2	GO:2000096
itm2ba	GO:0042985
gpr182	GO:0007165
gpr182	GO:0007186
gpr182	GO:1902037
pdcl	GO:0007601
pdcl	GO:0008277
pdcl	GO:0050896
pdcl	GO:1902605
aldh3a2a	GO:0006081
her8a	GO:0000122
her8a	GO:0006355
her8a	GO:0006357
her8a	GO:0009952
her8a	GO:0010001
her8a	GO:0030182
her8a	GO:0042063
her8a	GO:0050767
her8a	GO:0050768
asph	GO:0042264
atl2	GO:0007029
atl2	GO:0051260
zfp36l1b	GO:0007275
naa15a	GO:0017196
naa15a	GO:0061055
srpk1a	GO:0000245
srpk1a	GO:0006468
srpk1a	GO:0016310
srpk1a	GO:0035556
srpk1a	GO:0050684
tut4	GO:0071076
cav1	GO:0001756
cav1	GO:0001937
cav1	GO:0007507
cav1	GO:0009953
cav1	GO:0030154
cav1	GO:0030299
cav1	GO:0048884
cav1	GO:0050688
cav1	GO:0051480
cav1	GO:0060036
cav1	GO:0060038
cav1	GO:0060338
cav1	GO:0061026
cav1	GO:0061099
cav1	GO:0070836
f11r.1	GO:0007155
f11r.1	GO:0048534
f11r.1	GO:0048916
f11r.1	GO:0050892
f11r.1	GO:0090557
f11r.1	GO:0090559
f11r.1	GO:1902036
srsf2b	GO:0000381
srsf2b	GO:0000398
pou2f1b	GO:0006355
pou2f1b	GO:0006357
rtn1a	GO:0008150
lmbrd1	GO:0038016
lmbrd1	GO:0061462
lmbrd1	GO:0072665
rbm14a	GO:0030509
dnmt3bb.3	GO:0000122
dnmt3bb.3	GO:0006306
dnmt3bb.3	GO:0010468
dnmt3bb.3	GO:0032259
dnmt3bb.3	GO:0090116
top2a	GO:0000712
top2a	GO:0000819
top2a	GO:0006259
top2a	GO:0006265
top2a	GO:0007059
top2a	GO:0030261
top2a	GO:0031100
top2a	GO:0045944
stx4	GO:0006886
stx4	GO:0006887
stx4	GO:0006906
stx4	GO:0016192
stx4	GO:0031629
stx4	GO:0048278
slc35b4	GO:0008643
slc35b4	GO:0055085
ankhb	GO:0006817
ankhb	GO:0030500
ankhb	GO:0035435
dbr1	GO:0000375
dbr1	GO:0000398
dbr1	GO:0006397
atp8b2	GO:0015914
gdi2	GO:0007264
gdi2	GO:0015031
gdi2	GO:0016192
shc1	GO:0001525
shc1	GO:0007165
shc1	GO:0007169
shc1	GO:0035556
shc1	GO:0040008
dennd2b	GO:0070374
slc52a2	GO:0032218
dusp23a	GO:0006470
dusp23a	GO:0016311
scyl3	GO:0006468
prpf6	GO:0000244
prpf6	GO:0000398
prpf6	GO:0006396
prpf6	GO:0006397
tgm2b	GO:0018149
nxf1b	GO:0006406
nxf1b	GO:0016973
nxf1b	GO:0051028
clint1a	GO:0006897
clint1a	GO:0016192
clint1a	GO:0045682
insm1b	GO:0000122
insm1b	GO:0003309
insm1b	GO:0003310
insm1b	GO:0007275
insm1b	GO:0007399
insm1b	GO:0010564
insm1b	GO:0030154
insm1b	GO:0030182
insm1b	GO:0060290
cul1a	GO:0006511
cul1a	GO:0016567
cul1a	GO:0031146
cul1a	GO:0038061
waca	GO:0006325
waca	GO:0006974
waca	GO:0010390
waca	GO:0010506
waca	GO:0045893
waca	GO:0071894
waca	GO:1904263
stt3b	GO:0006486
alcamb	GO:0007155
alcamb	GO:0021885
alcamb	GO:0031290
alcamb	GO:0060385
dnaja1	GO:0006457
dnaja1	GO:0009408
dnaja1	GO:0042026
mtmr14	GO:0010506
mtmr14	GO:0016311
mtmr14	GO:0043009
mtmr14	GO:0046716
mtmr14	GO:0050881
si:ch211-9d9.1	GO:0001971
olfcb1	GO:0007165
olfcb1	GO:0007186
klhl13	GO:0016567
klhl13	GO:0032465
nmt1a	GO:0006499
nmt1a	GO:0018008
gtf2a1	GO:0006366
gtf2a1	GO:0006367
bin3	GO:0006897
bin3	GO:0051666
bin3	GO:0097320
pigc	GO:0006506
ctnnb2	GO:0007155
ctnnb2	GO:0009950
ctnnb2	GO:0009953
ctnnb2	GO:0045944
ctnnb2	GO:0048263
ctnnb2	GO:0060026
ctnnb2	GO:0060070
ctnnb2	GO:0098609
dnajb12a	GO:0030433
dnajb12a	GO:0051085
dnajb12a	GO:0071218
hnf4b	GO:0006355
ube2d1b	GO:0000209
ube2d1b	GO:0006511
ube2d1b	GO:0031398
ube2d1b	GO:0070936
hspb12	GO:0007507
hspb12	GO:0060972
hspb12	GO:0061371
hspb12	GO:0071907
dspa	GO:0042060
dspa	GO:0043588
dspa	GO:0045104
dspa	GO:0098609
dars1	GO:0006412
dars1	GO:0006418
dars1	GO:0006422
ndfip1	GO:0006511
ndfip1	GO:0007034
ndfip1	GO:0030001
ndfip1	GO:0031398
cnot6a	GO:0000289
cnot6a	GO:0031047
c1galt1c1	GO:0016267
trim33	GO:0016567
trim33	GO:0030218
trim33	GO:0030593
trim33	GO:0033333
trim33	GO:0034243
trim33	GO:0035162
trim33	GO:0035166
trim33	GO:0048066
trim33	GO:0048246
trim33	GO:0060215
trim33	GO:1905517
trim33	GO:1990266
adi1	GO:0006555
adi1	GO:0008652
adi1	GO:0009086
adi1	GO:0019509
polr2g	GO:0000291
polr2g	GO:0006351
polr2g	GO:0006366
polr2g	GO:0006367
polr2g	GO:0045948
polr2g	GO:0060213
det1	GO:0016567
det1	GO:0032436
slitrk6	GO:0007409
slitrk6	GO:0051965
slitrk6	GO:1905606
sp1	GO:0006357
zgc:174696	GO:0006357
snrpa	GO:0000398
snrpa	GO:0006397
stk3	GO:0006468
stk3	GO:0006915
stk3	GO:0007165
stk3	GO:0016310
stk3	GO:0035329
stk3	GO:0035556
stk3	GO:0043010
stk3	GO:0043408
asmtl	GO:0032259
sgk1	GO:0006468
sgk1	GO:0006915
sgk1	GO:0006954
sgk1	GO:0016310
sgk1	GO:0018105
sgk1	GO:0035556
sgk1	GO:0048812
foxk2a	GO:0006355
foxk2a	GO:0006357
adam17a	GO:0006508
adam17a	GO:0006509
adam17a	GO:0007219
adam17a	GO:0007229
tax1bp1b	GO:0006915
taf13	GO:0006366
dnaja2b	GO:0006457
dnaja2b	GO:0009408
dnaja2b	GO:0042026
si:dkey-14k9.3	GO:0006357
fanci	GO:0006281
cyp26b1	GO:0016125
cyp26b1	GO:0021661
cyp26b1	GO:0030278
cyp26b1	GO:0030902
cyp26b1	GO:0034653
cyp26b1	GO:0035992
cyp26b1	GO:0042476
cyp26b1	GO:0048387
cyp26b1	GO:0048701
cyp26b1	GO:0060323
cyp26b1	GO:0060349
cyp26b1	GO:0060363
cyp26b1	GO:0060365
cyp26b1	GO:0060536
toporsa	GO:0000209
toporsa	GO:0006513
toporsa	GO:0010842
dlat	GO:0006086
dlat	GO:0006090
dlat	GO:0009583
dlat	GO:0050908
nampt2	GO:0009435
nampt2	GO:0019363
nampt2	GO:0032922
nampt2	GO:0048511
igf2b	GO:0001756
igf2b	GO:0002040
igf2b	GO:0030900
igf2b	GO:0030903
igf2b	GO:0031101
igf2b	GO:0042104
igf2b	GO:0043410
igf2b	GO:0045944
igf2b	GO:0046628
igf2b	GO:0048793
igf2b	GO:0050731
igf2b	GO:0051147
igf2b	GO:1905564
igf2b	GO:2000467
trim37	GO:0016567
trim37	GO:0032088
trim37	GO:0036353
trim37	GO:0046600
trim37	GO:0051092
trim37	GO:0051865
stub1	GO:0000209
stub1	GO:0006515
stub1	GO:0016567
stub1	GO:0030579
stub1	GO:0031398
stub1	GO:0031943
stub1	GO:0032436
stub1	GO:0043161
stub1	GO:0045862
stub1	GO:0071218
tpm4b	GO:0006936
tpm4b	GO:0007015
mtor	GO:0006468
mtor	GO:0016242
mtor	GO:0016310
mtor	GO:0031641
mtor	GO:0031643
mtor	GO:0031929
mtor	GO:0032006
mtor	GO:0043588
mtor	GO:0048565
orc6	GO:0006260
orc6	GO:0006270
orc6	GO:0060271
sp5l	GO:0001707
sp5l	GO:0006355
sp5l	GO:0006357
sp5l	GO:0007498
sp5l	GO:0009952
sp5l	GO:0016055
sp5l	GO:0030902
sp5l	GO:0030903
sp5l	GO:0036342
sp5l	GO:0048332
hbs1l	GO:0006412
hnf1bb	GO:0001889
hnf1bb	GO:0006357
hnf1bb	GO:0007275
hnf1bb	GO:0030073
hnf1bb	GO:0031016
hnf1bb	GO:0034672
hnf1bb	GO:0045893
rbm5	GO:0000381
rbm5	GO:0006397
rbm5	GO:0008380
rbm5	GO:0042981
slc39a6	GO:0001837
slc39a6	GO:0006829
slc39a6	GO:0006882
slc39a6	GO:0030001
slc39a6	GO:0033077
slc39a6	GO:0042074
slc39a6	GO:0055069
slc39a6	GO:0055085
slc39a6	GO:0071578
atp6v0a1a	GO:0001755
atp6v0a1a	GO:0001845
atp6v0a1a	GO:0006811
atp6v0a1a	GO:0007035
atp6v0a1a	GO:0097352
atp6v0a1a	GO:1902600
fstl1b	GO:0007275
fstl1b	GO:0009953
fstl1b	GO:0030154
fstl1b	GO:0030510
fstl1b	GO:0030903
fstl1b	GO:0060034
ercc3	GO:0006265
ercc3	GO:0006281
ercc3	GO:0006283
ercc3	GO:0006289
ercc3	GO:0006366
ercc3	GO:0006367
ercc3	GO:0006915
ercc3	GO:0006974
ercc3	GO:0033683
agap3	GO:0090630
usp19	GO:0006511
usp19	GO:0016579
usp19	GO:0021551
xpo4	GO:0006611
xpo4	GO:0015031
slc44a2	GO:0015871
slc44a2	GO:0055085
rbbp8l	GO:0000724
rbbp8l	GO:0010792
eif2s2	GO:0001731
eif2s2	GO:0001732
eif2s2	GO:0006412
eif2s2	GO:0006413
gstm.1	GO:0006749
fkbp10b	GO:0006457
syncripl	GO:0070934
snd1	GO:0006402
snd1	GO:0031047
chsy1	GO:0003007
chsy1	GO:0008593
chsy1	GO:0030206
chsy1	GO:0033339
chsy1	GO:0050650
chsy1	GO:0060041
chsy1	GO:0060042
chsy1	GO:0060536
chsy1	GO:0060876
zc2hc1a	GO:0008150
bhlhe40	GO:0006355
bhlhe40	GO:0006357
bhlhe40	GO:0009952
bhlhe40	GO:0032922
bhlhe40	GO:0045475
bhlhe40	GO:0045892
bhlhe40	GO:0050767
dpysl5a	GO:0007399
dpysl5a	GO:0007411
phb2a	GO:0007005
hmga2	GO:0006355
ilf3a	GO:0051607
ap1g1	GO:0001944
ap1g1	GO:0003401
ap1g1	GO:0006886
ap1g1	GO:0006896
ap1g1	GO:0006898
ap1g1	GO:0007417
ap1g1	GO:0015031
ap1g1	GO:0016192
ap1g1	GO:0033339
scamp5a	GO:0001819
scamp5a	GO:0006887
scamp5a	GO:0015031
scamp5a	GO:0045956
zdhhc6	GO:0006612
zdhhc6	GO:0018230
wu:fc30c06	GO:0006357
smc3	GO:0006357
smc3	GO:0007049
smc3	GO:0007062
smc3	GO:0007064
smc3	GO:0031101
smc3	GO:0051276
smc3	GO:0051301
smc3	GO:0051321
zmat2	GO:0000398
zmat2	GO:0009953
zmat2	GO:0033339
bptf	GO:0006357
bptf	GO:0021999
bptf	GO:1904888
clic1	GO:0006749
clic1	GO:0006811
clic1	GO:0006821
clic1	GO:0034765
taf2	GO:0006367
oga	GO:0008152
oga	GO:0009100
eif4ebp3l	GO:0006417
eif4ebp3l	GO:0014743
eif4ebp3l	GO:0017148
eif4ebp3l	GO:0045947
tmem165	GO:0001649
tmem165	GO:0002062
tmem165	GO:0006487
tmem165	GO:0032468
tmem165	GO:0032472
tmem165	GO:0048703
tmem165	GO:0051216
tmem165	GO:0060536
tmem165	GO:0070588
tmem165	GO:0071421
gcnt4a	GO:0006486
abraa	GO:0007507
abraa	GO:0008015
abraa	GO:0035025
abraa	GO:0045944
abraa	GO:0051091
atxn2l	GO:0034063
ppp6r3	GO:0043666
zc3h11a	GO:0016973
cpsf3	GO:0006378
cpsf3	GO:0006397
cpsf3	GO:0006398
taldo1	GO:0005975
taldo1	GO:0006098
taldo1	GO:0009052
zfyve26	GO:0000281
zfyve26	GO:0000724
zfyve26	GO:0007409
zfyve26	GO:0032465
zfyve26	GO:0048599
gosr2	GO:0006891
gosr2	GO:0006906
gosr2	GO:0015031
gosr2	GO:0016192
ogfod1	GO:0006449
ogfod1	GO:0019511
slc25a16	GO:0055085
fam234b	GO:0008150
aup1	GO:0030433
aup1	GO:0034389
aup1	GO:0071712
aup1	GO:0140042
aup1	GO:1990044
cul3a	GO:0006511
cul3a	GO:0007507
cul3a	GO:0016567
rhogc	GO:0007015
rhogc	GO:0007163
rhogc	GO:0007264
rhogc	GO:0008045
rhogc	GO:0008360
rhogc	GO:0016601
rhogc	GO:0030031
rhogc	GO:0030865
rhogc	GO:0032956
rhogc	GO:0043652
rhogc	GO:1902622
arl11	GO:0006886
arl11	GO:0016192
styk1b	GO:0006468
styk1b	GO:0007169
styk1b	GO:0030154
styk1b	GO:0045087
irf2bpl	GO:0006357
dicer1	GO:0006309
dicer1	GO:0006396
dicer1	GO:0014032
dicer1	GO:0021591
dicer1	GO:0030318
dicer1	GO:0030422
dicer1	GO:0031047
dicer1	GO:0031054
dicer1	GO:0031507
dicer1	GO:0035195
dicer1	GO:0035196
dicer1	GO:0035279
dicer1	GO:0050767
dicer1	GO:0090501
dicer1	GO:0098795
dicer1	GO:1904888
snupn	GO:0006606
snupn	GO:0061015
gemin4	GO:0000387
gemin4	GO:0006364
pex19	GO:0007031
pex19	GO:0045046
ptprna	GO:0006470
ptprna	GO:0016311
ptprna	GO:0035773
ptprna	GO:0051046
ctsh	GO:0006508
ctsh	GO:0051603
actr6	GO:0006338
actr6	GO:0043486
gtf2b	GO:0001174
gtf2b	GO:0006352
gtf2b	GO:0006367
gtf2b	GO:0006473
gtf2b	GO:0051123
gtf2b	GO:0070897
gtf2b	GO:1990114
sec22a	GO:0006888
fbxl14b	GO:0016567
fbxl14b	GO:0031146
cpne1	GO:0043122
cpne1	GO:0071277
cpne1	GO:1903265
lmo4b	GO:0045944
plaa	GO:0010992
plaa	GO:0043161
olig4	GO:0006357
olig4	GO:0030182
olig4	GO:0045664
pcdh2g12	GO:0007155
pcdh2g12	GO:0007156
txndc12	GO:0006974
txndc12	GO:0060548
txndc12	GO:0061691
sema7a	GO:0001755
sema7a	GO:0007229
sema7a	GO:0007411
sema7a	GO:0030335
sema7a	GO:0045773
sema7a	GO:0048843
sema7a	GO:0050727
sema7a	GO:0050919
sema7a	GO:0060907
sema7a	GO:0070374
sema7a	GO:0071526
znf503	GO:0007275
znf503	GO:0030902
znf503	GO:0045892
znf503	GO:0048596
sp8b	GO:0006357
sp8b	GO:0030326
sp8b	GO:0035118
sp8b	GO:0045743
aars1	GO:0006400
aars1	GO:0006412
aars1	GO:0006419
aars1	GO:0043039
grhl1	GO:0002934
grhl1	GO:0006357
grhl1	GO:0008544
grhl1	GO:0048839
grhl1	GO:0090504
magt1	GO:0006487
magt1	GO:0015693
magt1	GO:0018279
sephs1	GO:0016260
sephs1	GO:0016310
adgrg1	GO:0006468
adgrg1	GO:0007166
adgrg1	GO:0007186
adgrg1	GO:0007189
adgrg1	GO:0014003
adgrg1	GO:0032287
adgrg1	GO:0042981
adgrg1	GO:0048932
adgrg1	GO:0070445
tspan17	GO:0051604
tspan17	GO:0072659
sgcd	GO:0007368
sgcd	GO:0007525
sgcd	GO:0048738
sgcd	GO:0048798
sgcd	GO:0060047
dclre1a	GO:0006281
dclre1a	GO:0006303
dclre1a	GO:0006974
dclre1a	GO:0031848
dclre1a	GO:0036297
nsg2	GO:0007212
nsg2	GO:0016197
nsg2	GO:0048268
txlng	GO:0051726
sdcbp2	GO:0001666
sdcbp2	GO:0007416
sdcbp2	GO:0042246
sdcbp2	GO:0055113
ptprn2	GO:0006470
ptprn2	GO:0016311
ptprn2	GO:0035773
ptprn2	GO:0051046
pak2b	GO:0001568
pak2b	GO:0006468
pak2b	GO:0016310
pak2b	GO:0035556
pak2b	GO:0042981
pak2b	GO:0043408
pak2b	GO:0050770
tsr1	GO:0000462
tsr1	GO:0000479
tsr1	GO:0042254
tnika	GO:0000165
tnika	GO:0006468
tnika	GO:0007369
tnika	GO:0008360
tnika	GO:0016310
tnika	GO:0035556
tnika	GO:0043408
tnika	GO:0048812
tnika	GO:0060027
tardbpb	GO:0006397
tardbpb	GO:0007409
tardbpb	GO:0007519
tardbpb	GO:0007528
tardbpb	GO:0007626
tardbpb	GO:0008380
tardbpb	GO:0010468
tardbpb	GO:0043484
tardbpb	GO:0048514
tardbpb	GO:0048675
thoc5	GO:0006397
thoc5	GO:0006406
thoc5	GO:0008380
thoc5	GO:0030154
thoc5	GO:0032786
thoc5	GO:0051028
mon1bb	GO:0006623
mon1bb	GO:0016192
src	GO:0001878
src	GO:0006468
src	GO:0007049
src	GO:0007155
src	GO:0007169
src	GO:0007173
src	GO:0016310
src	GO:0030154
src	GO:0036035
src	GO:0043114
src	GO:0045087
src	GO:0045453
src	GO:0048920
src	GO:0050847
src	GO:2001237
src	GO:2001243
ssh2a	GO:0006470
ssh2a	GO:0016311
ssh2a	GO:0030036
ssh2a	GO:0030837
eif3ea	GO:0001732
eif3ea	GO:0006412
eif3ea	GO:0006413
eif3ea	GO:0043010
eif3ea	GO:0043473
eif3ea	GO:0048703
utp15	GO:0006364
utp15	GO:0045766
utp15	GO:0045943
uchl1	GO:0006508
uchl1	GO:0006511
uchl1	GO:0016579
ankrd13c	GO:0006621
inppl1a	GO:0002376
inppl1a	GO:0007155
inppl1a	GO:0009966
inppl1a	GO:0030509
inppl1a	GO:0040037
inppl1a	GO:0043569
inppl1a	GO:0046856
inppl1a	GO:0050776
inppl1a	GO:0090024
gpd1b	GO:0005975
gpd1b	GO:0006072
gpd1b	GO:0006116
gpd1b	GO:0046168
ell	GO:0001570
ell	GO:0006366
ell	GO:0006368
ell	GO:0006412
ell	GO:0006414
ell	GO:0032968
ell	GO:0042795
dtnba	GO:0099536
ddx31	GO:0042254
rab18a	GO:0001654
rab18a	GO:0006886
rab18a	GO:0034389
rab18a	GO:0043009
cfap45	GO:0006886
gspt1l	GO:0001944
gspt1l	GO:0006412
wbp2nl	GO:0007343
wbp2nl	GO:0035038
wbp2nl	GO:0035039
wbp2nl	GO:0045893
olig2	GO:0001764
olig2	GO:0006355
olig2	GO:0006357
olig2	GO:0007400
olig2	GO:0007403
olig2	GO:0014003
olig2	GO:0021514
olig2	GO:0021520
olig2	GO:0021522
olig2	GO:0021742
olig2	GO:0021754
olig2	GO:0021778
olig2	GO:0030182
olig2	GO:0042552
olig2	GO:0048666
olig2	GO:0048709
olig2	GO:0050769
olig2	GO:0071542
nsun2	GO:0001510
nsun2	GO:0008033
nsun2	GO:0030488
nsun2	GO:0032259
phf12b	GO:0000122
phf12b	GO:0006357
phf12b	GO:0045892
pigp	GO:0006506
pigp	GO:0046328
pigp	GO:0060026
pigp	GO:0060028
pigp	GO:1904103
calr	GO:0006457
calr	GO:0030433
ccdc102a	GO:0008150
rcan3	GO:0019722
rraga	GO:0009267
rraga	GO:0010506
rraga	GO:0022010
rraga	GO:0032008
rraga	GO:0071230
rraga	GO:1905671
rraga	GO:2000425
chp1	GO:0032417
mob3a	GO:0001934
mob3a	GO:0007165
mob3a	GO:0016310
zgc:110699	GO:0007165
scrt2	GO:0006355
scrt2	GO:0043516
scrt2	GO:0043523
scrt2	GO:2000177
kmt2e	GO:0006355
kmt2e	GO:0035065
atp6v0cb	GO:0006811
atp6v0cb	GO:1902600
si:dkey-182i3.8	GO:0006357
irf2a	GO:0002376
irf2a	GO:0006355
irf2a	GO:0006357
irf2a	GO:0008283
fstl1a	GO:0007275
fstl1a	GO:0030154
fstl1a	GO:0030510
fstl1a	GO:0030903
fstl1a	GO:0060034
kif20a	GO:0000281
kif20a	GO:0007018
kif20a	GO:0007507
kdelr2b	GO:0006621
kdelr2b	GO:0006888
kdelr2b	GO:0015031
fbxo9	GO:0016567
fbxo9	GO:0031146
fbxo9	GO:0032006
ube2al	GO:0000209
ube2al	GO:0006281
ube2al	GO:0016574
ube2al	GO:0043161
vamp5	GO:0006906
vamp5	GO:0016192
vamp5	GO:0035493
map3k4	GO:0000165
map3k4	GO:0006468
map3k4	GO:0016310
pars2	GO:0006412
pars2	GO:0006418
pars2	GO:0006433
zswim7	GO:0000724
zswim7	GO:0006281
zswim7	GO:0006310
zswim7	GO:0006974
pcnt	GO:0007165
sppl2	GO:0031293
sppl2	GO:0033619
sppl2	GO:0050819
ddx39aa	GO:0000398
ddx39aa	GO:0006406
rpn1	GO:0006486
rpn1	GO:0018279
cyth1b	GO:0032012
cyth1b	GO:0055113
lgals3b	GO:0002548
lgals3b	GO:0030593
lgals3b	GO:0045806
lgals3b	GO:0048245
lgals3b	GO:0048246
lgals3b	GO:0050918
lgals3b	GO:0090280
lgals3b	GO:2001237
polr1b	GO:0001755
polr1b	GO:0006351
atf1	GO:0006355
atf1	GO:0006357
nkx2.9	GO:0006355
nkx2.9	GO:0021514
rpl27	GO:0006412
rpl27	GO:0030218
usp24	GO:0006511
usp24	GO:0016579
usp24	GO:0021551
usp24	GO:1904888
nr2f6a	GO:0000122
nr2f6a	GO:0006355
nr2f6a	GO:0006357
nr2f6a	GO:0030154
nr2f6a	GO:0048856
znf423	GO:0007275
znf423	GO:0007399
znf423	GO:0030154
col1a1b	GO:0001501
col1a1b	GO:0030198
twf1a	GO:0010591
twf1a	GO:0010976
twf1a	GO:0030042
twf1a	GO:0030837
twf1a	GO:0042989
twf1a	GO:0051016
parvb	GO:0007155
parvb	GO:0007160
parvb	GO:0007163
parvb	GO:0008016
parvb	GO:0030031
parvb	GO:0030032
parvb	GO:0031532
parvb	GO:0034446
serinc1	GO:0006658
serinc1	GO:0006665
get3	GO:0006620
get3	GO:0007416
get3	GO:0045048
ndufab1b	GO:0006629
ndufab1b	GO:0006631
ndufab1b	GO:0006633
etfa	GO:0009887
etfa	GO:0031998
etfa	GO:0070584
chchd3b	GO:0007007
tbc1d10aa	GO:0090630
mtif3	GO:0006412
mtif3	GO:0006413
mtif3	GO:0032790
mtif3	GO:0070124
gtf2f1	GO:0006367
gtf2f1	GO:0032968
timeless	GO:0000076
timeless	GO:0006281
timeless	GO:0043111
timeless	GO:0048478
timeless	GO:0048511
dgat1a	GO:0019432
f2	GO:0006508
f2	GO:0006953
f2	GO:0007596
f2	GO:0030168
f2	GO:0030194
cpa1	GO:0006508
cnp	GO:0009214
cnp	GO:0031103
ttpa	GO:0007417
ttpa	GO:0042360
ttpa	GO:0043009
ttpa	GO:0051180
retsat.2	GO:0042572
plxna4	GO:0001763
plxna4	GO:0007162
plxna4	GO:0007165
plxna4	GO:0007275
plxna4	GO:0007411
plxna4	GO:0007414
plxna4	GO:0008360
