ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0062012	regulation of small molecule metabolic process	243	-0.391016542131081	-1.22249994813297	0.038961038961039	0.360893603574805	0.333062142316732	4914	tags=39%, list=28%, signal=29%	PDK4/DKK3/AKT2/PDK3/ZBTB20/IFNG/GFI1/IGF1/CDA/INSR/ACADVL/GPER1/JMJD8/APP/SNAI1/OGT/GAPDHS/RORA/ATP2B4/RGN/CLK2/GPT2/GUCA1A/SIK1/AVPR1A/NCOA2/PLEK/IER3/P2RY1/PID1/SRC/NCOR2/PIBF1/ANXA1/MIR21/TCF7L2/FOXO1/KAT2B/PTH1R/ABCD1/MIR107/CRY1/ACTN3/FLCN/EPHX2/PGAM1/AVP/LHCGR/APPL2/ACACB/ADM/APOE/IRS1/SOX9/PRKN/EP300/NCOR1/TRIB3/NLN/SLC7A7/AKR1C3/KIT/SLC2A6/ELOVL5/APOA1/PPARD/CYP7A1/MST1/GNMT/MIDN/DDIT4/ALDOB/UBR4/ACTN3/AKT1/MLYCD/PRKAA2/ACMSD/GNB3/FABP1/SOX9/ADIPOQ/BHMT/INSR/APOC1/GCK/NR1H4/IRS2/IRS2/GCG/NOS1/CDA/GPD1/PRXL2C/PPTC7/PPARA/APOA1/GNB3/SREBF1/FOXO1/CH25H/APOB/PINK1/C1QTNF1/MIR21/IL1B/PRKG1/STAR/APOB/GCG/PPARA/PDK2/NR4A3/NR1D1/AQP8/CD74/CD74
GO:0009615	response to virus	233	-0.390130912909401	-1.21752398716305	0.038961038961039	0.360893603574805	0.333062142316732	4550	tags=35%, list=26%, signal=27%	IKBKE/MAVS/IKBKB/LGALS8/ADARB1/BAX/FADD/CHRM2/UBL7/GPATCH3/IRF3/TRIM8/NT5C3A/IFIT5/BNIP3L/SMAD3/MOV10/ADAR/GSDME/SIN3A/HYAL3/DHX9/IFIT3/POLR3A/TLR7/USP20/BTBD17/TRAF3IP1/MIR21/DDX17/GRAMD4/DCLK1/STING1/DDX21/TKFC/KCNJ8/JAK2/IRF7/IFI44/CXCR4/CCDC92/PRF1/IFI44L/TANK/RELA/CGAS/NMB/IVNS1ABP/HSP90AA1/HSPA8/GBF1/MUL1/IFIH1/IFI44/PENK/MID2/NLRC3/CDK6/LYST/SEC14L1/IFNAR2/CXCL9/IRAK3/ITCH/DDIT4/CARD9/IFNGR1/TLR3/UNC93B1/TLR2/TYK2/IVNS1ABP/MBL2/MOV10/ATF2/IFNGR1/XCL1/PLA2G10/IRF1/ISG15/CXCL9/APOB/NPC2/MIR21/SHFL/IL1B/ACOD1/STAT2/FOSL1/ZNFX1/DHX58/ABCC9/RSAD2/APOB/CLU/IFI27/IFI27/CCL4/FGL2/IFI44L
GO:0043403	skeletal muscle tissue regeneration	28	0.37497266563445	1.50937506947262	0.0391447618088156	0.361001692236855	0.333161895376874	238	tags=15%, list=1%, signal=15%	CD9/CD9/MYOD1/ANXA1/MYMK/FZD7
GO:0071216	cellular response to biotic stimulus	143	-0.419207836435864	-1.27908951979004	0.0390781563126252	0.361001692236855	0.333161895376874	6002	tags=52%, list=34%, signal=35%	SASH1/PABPN1/UPF1/DAB2IP/MYD88/MIR20A/IL24/CAPN2/SASH1/VIM/MIR19B1/AXL/TNFAIP3/EIF2AK3/MIR19B1/PAF1/PDE4B/PLSCR4/MIR223/MIR19A/ABCA1/GFI1/GSK3B/CDA/ASS1/ABCA1/ANKRD1/MIR19A/SBNO2/IRF3/DAB2IP/TNIP1/IL10/HCK/SPI1/SRC/TICAM2/PDCD4/IL36A/MIR140/SYK/MIR21/MRC1/IRAK4/PPM1E/MIR17/NOTCH2/CD180/ABL1/HDAC5/SBNO2/LITAF/JAK2/ADAM9/WNT5A/TBXA2R/MIR19A/RELA/TXNIP/WFS1/TIRAP/CMPK2/LY86/CXCL9/IRAK3/NOD2/MAP2K7/AKT1/LYN/TLR2/MRC1/TLR6/NOTCH1/IRF8/PPBP/DDIT3/SERPINE1/NR1H4/CDK4/CDA/CDK19/LTF/CXCL9/CSF3/PPBP/MIR21/IL1B/ACOD1/EDNRB/VIM/NR1D1
GO:2001140	positive regulation of phospholipid transport	12	-0.650190838100424	-1.47935559512119	0.039360393603936	0.36234541121117	0.334401989176886	3359	tags=50%, list=19%, signal=41%	ABCA3/ATP8A2/APOE/CETP/APOA1/FASLG/APOA1/ABCB4
GO:0045923	positive regulation of fatty acid metabolic process	30	-0.543022688254055	-1.45059672421212	0.0398277717976319	0.36234541121117	0.334401989176886	3206	tags=41%, list=18%, signal=34%	ANXA1/KAT2B/ABCD1/AVP/IRS1/ELOVL5/PPARD/MLYCD/FABP1/ADIPOQ/IRS2/IRS2/PPARA/IL1B/PPARA/NR4A3/CD74/CD74
GO:0097300	programmed necrotic cell death	41	-0.506381130621471	-1.41834369891566	0.0395833333333333	0.36234541121117	0.334401989176886	5011	tags=45%, list=28%, signal=33%	MIR221/MIR223/ARHGEF2/BAX/OGT/FADD/CYLD/ASAH1/IRF3/CASP6/RIPK1/MIR101-1/MIR107/PRKN/TRPM7/MAP3K5/ITCH/MIR92A1/TLR3/CFLAR/FASLG/MIR22/SLC25A4/PYGL
GO:0046637	regulation of alpha-beta T cell differentiation	41	-0.506052159408289	-1.4174222699383	0.0395833333333333	0.36234541121117	0.334401989176886	3343	tags=42%, list=19%, signal=35%	RUNX3/PRDM1/LOXL3/SYK/ANXA1/MIR21/ADA/BATF/SLC4A2/IHH/ZBTB7B/NCKAP1L/SLC4A2/TGFBR2/IRF4/SOCS1/ZAP70/SASH3/PNP/RUNX1/MIR21/PNP/PNP/JUNB/JUNB
GO:0046460	neutral lipid biosynthetic process	38	-0.504582469009561	-1.40053826030613	0.0397905759162304	0.36234541121117	0.334401989176886	4828	tags=48%, list=27%, signal=35%	SLC27A1/C3/DGAT1/LPIN2/RGN/SIK1/ACSL1/C3/FBXW7/AGMO/PLA2G4A/CTDNEP1/MOGAT2/PNPLA2/C3/C3/THRSP/PLA2G4A/C3/LPIN1/DGAT2/SREBF1/PCK1/C3
GO:0046463	acylglycerol biosynthetic process	38	-0.504582469009561	-1.40053826030613	0.0397905759162304	0.36234541121117	0.334401989176886	4828	tags=48%, list=27%, signal=35%	SLC27A1/C3/DGAT1/LPIN2/RGN/SIK1/ACSL1/C3/FBXW7/AGMO/PLA2G4A/CTDNEP1/MOGAT2/PNPLA2/C3/C3/THRSP/PLA2G4A/C3/LPIN1/DGAT2/SREBF1/PCK1/C3
GO:0070252	actin-mediated cell contraction	74	-0.455552780248452	-1.34204393407793	0.0397148676171079	0.36234541121117	0.334401989176886	2773	tags=27%, list=16%, signal=23%	CACNA1G/KCNJ8/TRPM4/LIMCH1/SCN1B/CCDC88C/GJA1/PDE4D/ZEB2/MIR1-1/SCN1B/ANK2/PKP2/EPDR1/DSP/TPM1/VIL1/TPM1/FLNA/ATP1A1/KCNE4/SLC9A1/CACNA1C/GJA5/KCNJ5/GATA4/ABCC9/SCN3B
GO:0002687	positive regulation of leukocyte migration	90	-0.443320168935411	-1.32501681330642	0.0395136778115502	0.36234541121117	0.334401989176886	3751	tags=33%, list=21%, signal=26%	CCR6/SPI1/ABL2/CSF1/PTK2/PTK2/WNK1/ABL1/TRPV4/TACR1/WNT5A/P2RX4/VEGFA/DOCK8/THBS4/SELE/CMKLR1/TIRAP/ITGA2/CCR6/PLVAP/NCKAP1L/P2RY12/VEGFA/PLVAP/F7/ANO6/CMKLR1/SERPINE1/BDKRB1/XCL1/ITGA2B/CSF1R/F7/F7/S100A7/CCL4/CD74/CD74
GO:0030217	T cell differentiation	187	-0.405899753948996	-1.2534389962604	0.03996003996004	0.36293672657309	0.334947703368756	4340	tags=38%, list=24%, signal=29%	PNP/FADD/ZFPM1/RORA/PTGER4/GPR18/ZMIZ1/RC3H1/ACTL6B/ZEB1/CCR6/TCIRG1/SPI1/PNP/SOS2/CD4/MAFB/STAT5B/SMARCA4/GPR183/WNT10B/SMARCE1/RUNX3/PRDM1/SOX4/LOXL3/SYK/ANXA1/MIR21/TCF7/PRKDC/CD4/ARID2/PKNOX1/ARID1A/ABL1/ADA/ITK/BATF/AMBRA1/SLC4A2/MYB/CD4/NRARP/PREX1/JMJD6/DTX1/KIT/B2M/IHH/CCR6/ZBTB7B/FCER1G/SRF/CDK6/NCKAP1L/SLC4A2/LMBR1L/EOMES/TGFBR2/CTSL/RHOH/TSC1/IRF4/SRF/BRAF/SOCS1/PBRM1/ATF2/FOSL2/SOS1/EGR3/ZAP70/SASH3/THEMIS/CD4/IRF1/CCR9/PNP/PCK1/RUNX1/MIR21/IL1B/PNP/RSAD2/PNP/SOCS3/STAT4/JUNB/PTGER4/FGL2/JUNB/CD74/CD74
GO:0010743	regulation of macrophage derived foam cell differentiation	19	-0.591944718589677	-1.45833629222433	0.0400916380297824	0.363519978438111	0.335485975906007	4834	tags=65%, list=27%, signal=48%	ABCA1/CSF1/ABCA1/CRP/LPL/CSF1/AGTR1/CETP/LPL/AGT/ITGAV/ADIPOQ/PLA2G10/PPARA/APOB/APOB/PPARA
GO:0032755	positive regulation of interleukin-6 production	59	-0.471903747190542	-1.36532097964208	0.0402476780185759	0.364322521661437	0.336226628449071	4861	tags=43%, list=27%, signal=32%	ZBTB20/IFNG/ARHGEF2/MAVS/APP/IL17D/LPL/DHX9/TLR7/IL36A/SYK/F2R/TRPV4/WNT5A/RELA/LPL/TIRAP/IFIH1/MIR92A1/UCN/NOD2/CARD9/TLR3/UNC93B1/TLR2/TLR6/NOD1/IL1B/CD74/CD74
GO:1902459	positive regulation of stem cell population maintenance	41	0.316961455367441	1.33080865988156	0.0405823233628037	0.366736406268553	0.33845435864597	2046	tags=29%, list=11%, signal=25%	SINHCAF/RBBP4/BCL7B/PRDM14/RBBP7/BCL7A/SAP30L/ACTL6A/BCL7B/SMARCD1/SMARCB1/DPF2/HDAC1/ING2
GO:0033625	positive regulation of integrin activation	10	-0.675530990182596	-1.48369910133153	0.0407643312101911	0.367765162004985	0.339403778602718	3819	tags=60%, list=21%, signal=47%	PLEK/SRC/RASIP1/PIEZO1/P2RY12/CDH17
GO:0019359	nicotinamide nucleotide biosynthetic process	19	-0.587118579077804	-1.44644644139793	0.0412371134020619	0.368188892495402	0.339794831764938	3292	tags=32%, list=18%, signal=26%	NADK/NMNAT1/ASPDH/ACMSD/HAAO/NAMPT
GO:0019363	pyridine nucleotide biosynthetic process	19	-0.587118579077804	-1.44644644139793	0.0412371134020619	0.368188892495402	0.339794831764938	3292	tags=32%, list=18%, signal=26%	NADK/NMNAT1/ASPDH/ACMSD/HAAO/NAMPT
GO:0090042	tubulin deacetylation	19	-0.586875506657071	-1.44584759944249	0.0412371134020619	0.368188892495402	0.339794831764938	3131	tags=37%, list=18%, signal=30%	KAT2B/EP300/ZZZ3/FRY/TPPP/PRKAA2/FLNA
GO:1901879	regulation of protein depolymerization	66	-0.46321906857199	-1.35496699484705	0.0410677618069815	0.368188892495402	0.339794831764938	4884	tags=47%, list=27%, signal=35%	CAMSAP2/LIMA1/LMOD1/ARHGEF2/PLEKHH2/TMOD1/SVIL/CLASP1/MAP1B/NAV3/CFL2/APC2/PLEK/TWF1/TWF2/CAPG/DMTN/FLII/EPS8/STMN2/CAMSAP2/TRPV4/SPTB/WDR47/TAOK1/CRACD/TMOD4/ADD3/SPTAN1/ADD2/STMN2/BMERB1/VIL1/SPTBN1/LMOD2/SPTBN2/TRIOBP
GO:1901655	cellular response to ketone	72	-0.459060277059738	-1.34875633079877	0.0408997955010225	0.368188892495402	0.339794831764938	5024	tags=43%, list=28%, signal=31%	PTGER2/NCF1/NCOA4/TNC/ASS1/USP8/PAX6/PTGER4/ELK1/ADAM15/XRN1/SRC/IGF1R/VPS54/ADCY6/JAK2/FECH/AKR1C3/ADCY5/FBXO32/ADCY3/SERPINF1/DDIT4/LARP1/AKT1/CFLAR/PRKAA2/SFRP1/POSTN/AR/CDK4/UCP1/ADCY1/PCK1/ACOD1/KLF9/PTGER4/FOS
GO:0050777	negative regulation of immune response	113	-0.431654685651228	-1.30354762303422	0.0412890231621349	0.368188892495402	0.339794831764938	4996	tags=37%, list=28%, signal=27%	STAT6/MIR19A/SMCR8/INPP5D/PTPN6/FER/RC3H1/MIR19A/SERPING1/RC3H1/RPS19/IL10/ADAR/HCK/SPI1/SRC/GRN/SAMSN1/IL13RA2/OTOP1/LOXL3/SYK/ANXA1/MIR21/PRKDC/GIGYF2/PLK2/SVEP1/MIR19A/CGAS/MUL1/PARP14/ZBTB7B/NLRC3/NCKAP1L/IRAK3/NOD2/AKT1/LYN/XCL1/ISG15/GPR17/MIR21/ACOD1/STAT2/DHX58/AMBP/ARG2/FGL2
GO:1903131	mononuclear cell differentiation	297	-0.381260811633048	-1.19918217310438	0.040959040959041	0.368188892495402	0.339794831764938	4413	tags=36%, list=25%, signal=28%	RC3H1/BAX/PNP/FADD/LRRC8A/HECTD1/ZFPM1/RORA/PTGER4/GPR18/ZMIZ1/RC3H1/TPD52/ACTL6B/ZEB1/IL10/BLNK/CCR6/ZBTB46/TCIRG1/SPI1/PNP/SOS2/MYH9/CD4/MAFB/STAT5B/SMARCA4/GPR183/CSF1/ITGB1/ITGB1/WNT10B/SMARCE1/RUNX3/PRDM1/SOX4/LOXL3/SYK/ANXA1/MIR21/TCF7/PRKDC/CD4/ARID2/PKNOX1/ARID1A/CD79A/NOTCH2/ABL1/HDAC5/ADA/ITK/INHBA/IRF7/BATF/AMBRA1/KLF6/MED1/IKZF1/INHBA/MYC/SLC4A2/VEGFA/EP300/MYB/CD4/NRARP/PREX1/JMJD6/DTX1/KIT/APCS/B2M/ATM/IHH/CCR6/DOCK10/MIR125B1/ZBTB7B/FCER1G/SRF/CDK6/NCKAP1L/MYH9/VEGFA/SLC4A2/TNFSF13B/LMBR1L/EOMES/TGFBR2/CTSL/LYN/RHOH/TSC1/IRF4/SRF/BRAF/SOCS1/PBRM1/IRF8/SFRP1/CEBPB/ATF2/CDH17/DNAJB9/FNIP1/FOSL2/SOS1/EGR3/ZAP70/SASH3/THEMIS/CD4/PLCL2/IRF1/CCR9/IL15RA/CSF1R/PNP/PCK1/RUNX1/MIR21/IL1B/PNP/RSAD2/PNP/SOCS3/STAT4/JUNB/PTGER4/FGL2/AQP8/JUNB/FOS/CD74/CD74
GO:0050832	defense response to fungus	16	-0.604067939129194	-1.43726086997937	0.041371158392435	0.368312540473905	0.339908944235222	1391	tags=22%, list=8%, signal=21%	CARD9/LTF/HRG/HAMP
GO:0045116	protein neddylation	24	0.380542297183519	1.48925460035424	0.0416402897691669	0.369447164604291	0.340956068207072	4198	tags=41%, list=24%, signal=32%	DCUN1D1/COPS5/COPS4/RBX1/GPS1/DCUN1D5/AKTIP/DCUN1D2/RNF7/COPS3/NAE1/COPS7A
GO:0035739	CD4-positive, alpha-beta T cell proliferation	12	-0.647311280481792	-1.47280384227422	0.041820418204182	0.369447164604291	0.340956068207072	1524	tags=29%, list=9%, signal=27%	ITCH/TGFBR2/XCL1/CD81/ARG2
GO:2000561	regulation of CD4-positive, alpha-beta T cell proliferation	12	-0.647311280481792	-1.47280384227422	0.041820418204182	0.369447164604291	0.340956068207072	1524	tags=29%, list=9%, signal=27%	ITCH/TGFBR2/XCL1/CD81/ARG2
GO:0006334	nucleosome assembly	47	-0.49058054499172	-1.38531419206408	0.0418410041841004	0.369447164604291	0.340956068207072	1012	tags=28%, list=6%, signal=27%	H1-6/SOX9/KAT6B/H4C4/KAT6A/H1-6/H1-6/H2AX/H4C2/H3-4/H4C14/H4C14/H1-6/H3C4/H1-6/H1-5/H1-6
GO:0045621	positive regulation of lymphocyte differentiation	80	-0.456068305463086	-1.35146152275539	0.0416243654822335	0.369447164604291	0.340956068207072	3912	tags=36%, list=22%, signal=28%	ACTL6B/IL10/SPI1/PNP/STAT5B/SMARCA4/WNT10B/SMARCE1/RUNX3/SOX4/SYK/ANXA1/MIR21/PRKDC/ARID2/ARID1A/ADA/AMBRA1/IHH/ZBTB7B/NCKAP1L/TGFBR2/RHOH/SOCS1/PBRM1/EGR3/ZAP70/SASH3/IL15RA/PNP/PCK1/RUNX1/MIR21/PNP/PNP/CD74/CD74
GO:0032729	positive regulation of type II interferon production	30	-0.541325390239628	-1.4460626688347	0.0419806243272336	0.370011120418951	0.341476532770428	5312	tags=53%, list=30%, signal=37%	PDE4B/SCRIB/LTA/CD226/ZP3/LTA/FADD/ZFPM1/TLR7/ABL1/JAK2/WNT5A/PDE4D/EBI3/TLR3/TYK2/IRF8/SASH3/ISG15/IL1B
GO:0002221	pattern recognition receptor signaling pathway	144	-0.418056339398621	-1.27676063227267	0.042042042042042	0.370011120418951	0.341476532770428	4513	tags=37%, list=25%, signal=28%	MAVS/IKBKB/MIR19A/CYLD/GPATCH3/IPO5/IRF3/DAB2IP/TNIP1/REG3G/SRC/TICAM2/TLR7/MARK4/OTUD4/ESR1/MIR140/IRAK4/GRAMD4/MIR17/STING1/TKFC/KCNJ8/CTSS/IRF7/APPL2/MIR19A/RELA/CGAS/REG3G/TIRAP/HSPA8/IFIH1/NOP53/ZDHHC5/RPS6KA3/NLRC3/RAB11FIP2/SEC14L1/IRAK3/ITCH/NOD2/TLR3/LYN/UNC93B1/TLR2/IRF4/EPG5/TLR6/MBL2/NR1H4/IFI35/IRF1/LTF/CTSS/NOD1/ACOD1/FOSL1/BRCC3/DHX58/RSAD2/NR1D1
GO:0032926	negative regulation of activin receptor signaling pathway	11	0.49978905207397	1.54647605582513	0.0424943353576977	0.37277551098338	0.344027738539855	2183	tags=36%, list=12%, signal=31%	DAND5/SMAD6/NOMO3/FST/DACT2
GO:1901880	negative regulation of protein depolymerization	55	-0.471221478908135	-1.35732674731885	0.0424870466321244	0.37277551098338	0.344027738539855	4884	tags=52%, list=27%, signal=38%	CAMSAP2/LIMA1/LMOD1/ARHGEF2/PLEKHH2/TMOD1/SVIL/CLASP1/MAP1B/NAV3/APC2/TWF1/TWF2/CAPG/DMTN/FLII/EPS8/STMN2/CAMSAP2/SPTB/WDR47/TAOK1/CRACD/TMOD4/ADD3/SPTAN1/ADD2/STMN2/BMERB1/VIL1/SPTBN1/LMOD2/SPTBN2/TRIOBP
GO:0046320	regulation of fatty acid oxidation	26	-0.546594577169368	-1.42826561505509	0.0427631578947368	0.373612434210971	0.344800119763503	3029	tags=44%, list=17%, signal=36%	ABCD1/APPL2/ACACB/IRS1/SOX9/AKT1/MLYCD/FABP1/SOX9/IRS2/IRS2/PPARA/PPARA/NR4A3
GO:0035278	miRNA-mediated gene silencing by inhibition of translation	49	-0.490153904219537	-1.39008271083488	0.0427528675703858	0.373612434210971	0.344800119763503	7795	tags=83%, list=44%, signal=47%	MIRLET7A1/MIR96/MIR365A/EIF4E2/MIR10B/MIR17/MIR126/MIR144/MIR15A/MIR9-1/MIR145/MIR148A/MIR10B/MIR133B/TRIM71/MIR221/MIR181B1/MIR107/MIR200B/MIR27B/MIR205/MIR128-1/MIR200C/MIR100/MIR15B/MIR20A/MIR19B1/MIR19B1/TNRC6A/MIR15A/MIR221/MIR200B/MIR125B1/MIR100/TNRC6C/AGO1/AGO4/MIR29A/MIR365A/MIR218-1/MIR21/MIR222/MIR101-1/MIR107/MIR17/AGO2/MIRLET7I/MIR125B1/MIR1-1/MIR92A1/MIR212/WTIP/MIR126/MIR21
GO:0031122	cytoplasmic microtubule organization	46	-0.488316241354154	-1.37904429257123	0.0427974947807933	0.373612434210971	0.344800119763503	6920	tags=62%, list=39%, signal=38%	SLK/KPNB1/SLAIN2/KIF19/AXIN1/CLIP2/DVL1/HOOK1/CLIP3/KATNAL1/CRIPT/CAMSAP2/STMN3/DLG1/CLASP1/IFT172/SLK/DVL1/NUMA1/CAMSAP2/TRPV4/PLK3/RAB11A/CCDC88C/PCM1/CLIP1/HOOK2/TPPP/CCDC88B/HOOK3/DYNC1H1
GO:0031297	replication fork processing	27	0.358295638483325	1.44904952739213	0.0430588909225015	0.375287102628264	0.346345640784682	3744	tags=39%, list=21%, signal=31%	PCNA/CARM1/TRAIP/RAD51/SAMHD1/PRIMPOL/TONSL/MMS22L/TIPIN/CDK9/THOC1
GO:0090231	regulation of spindle checkpoint	17	0.432625738458354	1.53781738579007	0.0435048635840311	0.376135799736935	0.34712888790902	3280	tags=50%, list=18%, signal=41%	MAD2L1/CDCA8/MAD2L1BP/CCNB1/AURKB/XRCC3/PCID2/USP44/ANAPC15
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	17	0.432625738458354	1.53781738579007	0.0435048635840311	0.376135799736935	0.34712888790902	3280	tags=50%, list=18%, signal=41%	MAD2L1/CDCA8/MAD2L1BP/CCNB1/AURKB/XRCC3/PCID2/USP44/ANAPC15
GO:1903504	regulation of mitotic spindle checkpoint	17	0.432625738458354	1.53781738579007	0.0435048635840311	0.376135799736935	0.34712888790902	3280	tags=50%, list=18%, signal=41%	MAD2L1/CDCA8/MAD2L1BP/CCNB1/AURKB/XRCC3/PCID2/USP44/ANAPC15
GO:0051279	regulation of release of sequestered calcium ion into cytosol	54	-0.4717858226832	-1.35830718612715	0.0434332988624612	0.376135799736935	0.34712888790902	3319	tags=44%, list=19%, signal=36%	PTPN6/GPER1/BAX/CAPN3/UBASH3B/CLIC2/F2R/JPH2/ABL1/CASQ1/LHCGR/SLC8A1/CEMIP/PDE4D/GSTO1/MIR1-1/ANK2/CXCL9/LYN/TRPC1/JPH1/BDKRB1/NOS1/XCL1/CACNA1C/PKD2/CXCL9/CASQ1
GO:0045580	regulation of T cell differentiation	108	-0.432442183355299	-1.30364786963788	0.0433467741935484	0.376135799736935	0.34712888790902	3984	tags=37%, list=22%, signal=29%	RC3H1/ACTL6B/ZEB1/PNP/SOS2/STAT5B/SMARCA4/WNT10B/SMARCE1/RUNX3/PRDM1/SOX4/LOXL3/SYK/ANXA1/MIR21/TCF7/ARID2/ARID1A/ABL1/ADA/BATF/AMBRA1/SLC4A2/NRARP/DTX1/IHH/ZBTB7B/NCKAP1L/SLC4A2/TGFBR2/RHOH/IRF4/BRAF/SOCS1/PBRM1/SOS1/EGR3/ZAP70/SASH3/IRF1/PNP/PCK1/RUNX1/MIR21/PNP/PNP/JUNB/FGL2/JUNB/CD74/CD74
GO:2001138	regulation of phospholipid transport	13	-0.639054412159522	-1.47427654023127	0.0440097799511002	0.378680642481955	0.349477476989346	3359	tags=44%, list=19%, signal=36%	ABCA3/ATP8A2/APOE/CETP/APOA1/FASLG/APOA1/ABCB4
GO:0051251	positive regulation of lymphocyte activation	190	-0.402151070868003	-1.2415802803578	0.043956043956044	0.378680642481955	0.349477476989346	3697	tags=31%, list=21%, signal=25%	SPI1/SRC/TICAM2/PNP/ABL2/CD4/IGFBP2/STAT5B/SMARCA4/GPR183/WNT10B/SMARCE1/RUNX3/SOX4/SYK/ANXA1/MIR21/PRKDC/CD4/ARID2/ARID1A/ABL1/TACR1/JAK2/ADA/AMBRA1/KMT5C/BLOC1S6/DOCK8/CHRNB2/CD4/EBI3/TIRAP/B2M/IHH/ZBTB7B/NCKAP1L/HES1/TNFSF13B/NOD2/TGFBR2/HMCES/AKT1/LYN/RHOH/EPO/SOCS1/TYK2/PBRM1/MPL/LAMP1/EGR3/ZAP70/CCDC88B/SASH3/TFRC/IRS2/IRS2/XCL1/CD4/CD81/IL15RA/MAP3K8/PNP/PCK1/RUNX1/MIR21/WNT3A/IL1B/PNP/PNP/HLA-DQA2/HLA-DQA1/CD74/HLA-DQA1/CD74
GO:0002683	negative regulation of immune system process	289	-0.38314947476709	-1.20265587731962	0.043956043956044	0.378680642481955	0.349477476989346	4801	tags=39%, list=27%, signal=29%	GATA2/TNFAIP8L2/MIR221/STAT6/MIR223/MIR19A/SMCR8/MIR125B1/INPP5D/DPP4/TNFAIP8L2/PTPN6/GPER1/DUSP1/FER/MIR125A/RC3H1/DLG1/IL17D/MIR19A/SERPING1/FADD/ZFPM1/GPATCH3/PTGER4/FN1/GPR18/GPR137B/DAB2IP/RC3H1/WASL/RPS19/IL10/UBASH3B/ADAR/ZBTB46/HCK/SPI1/SRC/GRN/MAFB/SAMSN1/PLCB1/OTUD4/PIBF1/RUNX3/IL13RA2/OTOP1/LOXL3/MIR140/SYK/ANXA1/MIR21/MIR222/GRAMD4/PRKDC/GIGYF2/WASL/PKN1/MIR17/FBXW7/TKFC/CARTPT/ADA/INHBA/PLK2/PKN1/DLG5/SOX9/INHBA/MYC/SLC4A2/SVEP1/MIR19A/CGAS/NRARP/DTX1/GREM1/PRKAR1A/HSPA8/APCS/ATM/IHH/MUL1/PARP14/MIR125B1/ZBTB7B/APOA1/NLRC3/CDK6/TGFB2/GREM1/NCKAP1L/SEC14L1/SLC4A2/NF1/IRAK3/ITCH/TSC22D3/NOD2/EMILIN1/SYT11/TLR3/AKT1/LYN/IRF4/TLR6/SOCS1/SFRP1/CEBPB/SLA2/SOX9/ADIPOQ/APOD/DLG5/XCL1/PLCL2/FN1/IRF1/LTF/ISG15/APOD/APOA1/GPR17/RUNX1/MIR21/ACOD1/STAT2/DHX58/MILR1/C1QC/GPNMB/AMBP/PTGER4/NR1D1/ARG2/FGL2/CD74/CD74
GO:0002431	Fc receptor mediated stimulatory signaling pathway	25	-0.545186451884024	-1.41198828255584	0.0442477876106195	0.380122315540274	0.350807970831763	5166	tags=63%, list=29%, signal=45%	APPL1/MYO1G/PAK1/PRKCD/CD226/HCK/SRC/PTK2/PTK2/SYK/LIMK1/ABL1/APPL2/PLD2/FCER1G/LYN/NR4A3
GO:0006527	arginine catabolic process	10	-0.669212309972815	-1.46982109975189	0.0445859872611465	0.381811748053786	0.352367117368794	721	tags=50%, list=4%, signal=48%	ATP2B4/MIR21/NOS1/MIR21/OAT/ARG2
GO:0070922	RISC complex assembly	10	-0.668716916041638	-1.4687330437764	0.0445859872611465	0.381811748053786	0.352367117368794	3784	tags=60%, list=21%, signal=47%	AGO1/ADAR/AGO4/DHX9/DICER1/AGO2
GO:0050685	positive regulation of mRNA processing	20	0.399596191796049	1.49378668081274	0.0449594628372968	0.383791617100025	0.354194302499024	3573	tags=41%, list=20%, signal=33%	SF3B4/PRPF19/SNW1/CLNS1A/HMX2/PRMT5/TRA2A/CELF3/CDC73
GO:0090077	foam cell differentiation	26	-0.543750346525779	-1.42083356761224	0.0449561403508772	0.383791617100025	0.354194302499024	4834	tags=61%, list=27%, signal=44%	ABCA1/CSF1/ABCA1/SOAT2/CRP/LPL/CSF1/WNT5A/AGTR1/EP300/CETP/LPL/AGT/ITGAV/ADIPOQ/PLA2G10/PPARA/APOB/APOB/PPARA
GO:0010712	regulation of collagen metabolic process	31	-0.537322404035849	-1.44007104837528	0.0451612903225806	0.384538030441139	0.354883153794758	3634	tags=51%, list=20%, signal=41%	MIR29A/CYGB/ITGB1/ITGB1/MIR218-1/NPPC/F2R/INHBA/INHBA/MYB/MFAP4/ITGA2/IHH/MFAP4/CYP7A1/MIR92A1/UCN/EMILIN1/CYGB/NOTCH1/MFAP4/RUNX1/VIM/SERPINF2
GO:0006493	protein O-linked glycosylation	75	0.251679021124692	1.26942457965354	0.045189455291878	0.384538030441139	0.354883153794758	3816	tags=35%, list=21%, signal=28%	POFUT1/GALNTL6/B3GNT9/FUT9/FUT3/GCNT4/GCNT4/FKTN/POGLUT2/GALNT9/PGM3/GALNT13/B3GNT3/GCNT3/GALNT8/B3GLCT/POGLUT1/POMGNT1/GALNT7/GALNT17/DPM2/PLOD3/DPM3/GXYLT1/GALNT2/GALNT1/FUT9/DPM1/TMTC4/POMT1/FUT3/B3GALNT2/C1GALT1C1L
