SYMBOL	GO
fggy	GO:0016301
fggy	GO:0016538
fggy	GO:0016740
fggy	GO:0016773
fggy	GO:0019150
fggy	GO:0019914
fggy	GO:0032942
fggy	GO:0033785
fggy	GO:0034071
fggy	GO:0043798
fggy	GO:0052835
rbfox2	GO:0003676
rbfox2	GO:0003723
wfikkn1	GO:0004857
wfikkn1	GO:0004867
wfikkn1	GO:0008191
wfikkn1	GO:0030414
wfikkn1	GO:0048019
wfikkn1	GO:0050431
utp4	GO:0003674
lta4h	GO:0004177
lta4h	GO:0004301
lta4h	GO:0004463
lta4h	GO:0008233
lta4h	GO:0008237
lta4h	GO:0008270
lta4h	GO:0016787
lta4h	GO:0046872
stxbp2	GO:0017075
stxbp2	GO:0019905
stxbp2	GO:0030348
ppp2cb	GO:0004721
ppp2cb	GO:0004722
ppp2cb	GO:0016787
abraxas2	GO:0008017
abraxas2	GO:0031593
fam53b	GO:0003674
rpf2	GO:0019843
sstr5	GO:0004930
sstr5	GO:0004994
sstr5	GO:0042277
sstr5	GO:0042923
ak4	GO:0000166
ak4	GO:0004017
ak4	GO:0004550
ak4	GO:0005524
ak4	GO:0005525
ak4	GO:0016301
ak4	GO:0016740
ak4	GO:0016776
ak4	GO:0019205
exoc6	GO:0003674
nhej1	GO:0003677
nhej1	GO:0045027
hnrnpabb	GO:0003676
hnrnpabb	GO:0003723
socs3b	GO:0046935
pik3cg	GO:0016301
pik3cg	GO:0016303
pik3cg	GO:0016740
pik3cg	GO:0035005
pik3cg	GO:0046934
pik3cg	GO:0052742
pik3cg	GO:0052812
atp5pf	GO:0015078
stk25b	GO:0004672
stk25b	GO:0004674
stk25b	GO:0005524
stk25b	GO:0016301
stk25b	GO:0016740
stap2b	GO:0035591
egln3	GO:0005506
egln3	GO:0008198
egln3	GO:0016491
egln3	GO:0016705
egln3	GO:0031418
egln3	GO:0031543
egln3	GO:0031545
egln3	GO:0046872
egln3	GO:0051213
gng12a	GO:0031681
prxl2b	GO:0016209
prxl2b	GO:0016491
prxl2b	GO:0016616
ube2f	GO:0000166
ube2f	GO:0005524
ube2f	GO:0016740
ube2f	GO:0019788
ube2f	GO:0061654
arhgap11a	GO:0005096
ppp2r5d	GO:0019888
ppp2r5d	GO:0072542
fbxw5	GO:0003674
rnf170	GO:0016740
rnf170	GO:0046872
rnf170	GO:0061630
irf2bp2b	GO:0000978
irf2bp2b	GO:0001227
irf2bp2b	GO:0003714
irf2bp2b	GO:0046872
gpd1c	GO:0004367
gpd1c	GO:0016491
gpd1c	GO:0016616
gpd1c	GO:0042803
gpd1c	GO:0051287
usp5	GO:0004197
usp5	GO:0004843
usp5	GO:0008233
usp5	GO:0008234
usp5	GO:0008270
usp5	GO:0016787
usp5	GO:0046872
nnt	GO:0008746
nnt	GO:0016491
nnt	GO:0050661
nnt	GO:0051287
chmp3	GO:0003674
dcun1d5	GO:0031624
dcun1d5	GO:0032182
dcun1d5	GO:0097602
decr2	GO:0008670
decr2	GO:0016491
decr2	GO:0016628
ggh	GO:0008242
ggh	GO:0016787
ggh	GO:0034722
lgmn	GO:0004197
lgmn	GO:0008233
lgmn	GO:0016787
crtap	GO:0005518
pebp1	GO:0003674
cmc1	GO:0003674
cnot9	GO:0030374
tesca	GO:0005509
tesca	GO:0019212
sgsm3	GO:0005096
mre11a	GO:0000014
mre11a	GO:0004518
mre11a	GO:0004519
mre11a	GO:0004527
mre11a	GO:0008408
mre11a	GO:0016787
mre11a	GO:0030145
zgc:64012	GO:0000166
zgc:64012	GO:0005525
tmem47	GO:0003674
cyp20a1	GO:0005506
cyp20a1	GO:0016705
cyp20a1	GO:0020037
cyp20a1	GO:0046872
sltm	GO:0003676
sltm	GO:0003723
sltm	GO:0043565
naa10	GO:0004596
naa10	GO:0008080
naa10	GO:0016740
naa10	GO:1990189
naa10	GO:1990190
ctsba	GO:0004197
ctsba	GO:0008233
ctsba	GO:0008234
ctsba	GO:0016787
tmem59l	GO:0003674
aimp2	GO:0003674
ppt1	GO:0008474
ppt1	GO:0016787
ppt1	GO:0016790
ppt1	GO:0098599
timp2b	GO:0002020
timp2b	GO:0004857
timp2b	GO:0008191
timp2b	GO:0030414
ddc	GO:0003824
ddc	GO:0004058
ddc	GO:0016829
ddc	GO:0016831
ddc	GO:0030170
srp19	GO:0008312
ndfip2	GO:0050699
cnn2	GO:0003779
cnn2	GO:0005516
rhoac	GO:0000166
rhoac	GO:0003924
rhoac	GO:0005525
rhoac	GO:0019901
nudt9	GO:0005515
nudt9	GO:0016787
nudt9	GO:0047631
msmo1	GO:0000254
msmo1	GO:0005506
msmo1	GO:0016491
gab1	GO:0035591
pi4k2a	GO:0000166
pi4k2a	GO:0004430
pi4k2a	GO:0005524
pi4k2a	GO:0016301
pi4k2a	GO:0016740
pi4k2a	GO:0035651
pdcd6ip	GO:0003674
epn1a	GO:0005543
epn1a	GO:0008289
epn1a	GO:0030276
uba2	GO:0000166
uba2	GO:0005524
uba2	GO:0008641
uba2	GO:0016740
uba2	GO:0016755
uba2	GO:0019948
uba2	GO:0046872
p4hb	GO:0003756
p4hb	GO:0016853
rab41	GO:0003924
rab41	GO:0005525
brd7	GO:0030246
brd7	GO:0070577
adgrl4	GO:0004888
adgrl4	GO:0004930
adgrl4	GO:0005509
mospd1	GO:0003674
emc8	GO:0003674
tmem161b	GO:0003674
znf330	GO:0008270
znf330	GO:0046872
g3bp2b	GO:0003676
g3bp2b	GO:0003723
g3bp2b	GO:0003729
ppp2r1ba	GO:0019888
rps11	GO:0003723
rps11	GO:0003735
rps11	GO:0019843
got2a	GO:0003824
got2a	GO:0004069
got2a	GO:0008483
got2a	GO:0016212
got2a	GO:0016740
got2a	GO:0030170
mcoln1a	GO:0005261
mcoln1a	GO:0072345
nsun5	GO:0003723
nsun5	GO:0008168
nsun5	GO:0016740
srsf2a	GO:0003676
srsf2a	GO:0003723
vrk1	GO:0000166
vrk1	GO:0004672
vrk1	GO:0004674
vrk1	GO:0005524
vrk1	GO:0016301
vrk1	GO:0016740
vrk1	GO:0106310
cdc45	GO:0003682
cdc45	GO:0003688
cdc45	GO:0003697
pgk1	GO:0000166
pgk1	GO:0004618
pgk1	GO:0005524
pgk1	GO:0016301
pgk1	GO:0016740
pgk1	GO:0043531
poll	GO:0003677
poll	GO:0003887
poll	GO:0016740
poll	GO:0016779
poll	GO:0034061
poll	GO:0046872
hnrnpdl	GO:0003676
hnrnpdl	GO:0003677
hnrnpdl	GO:0003723
hnrnpdl	GO:0008143
hnrnpdl	GO:0034046
pdha1a	GO:0004739
pdha1a	GO:0016491
pdha1a	GO:0016624
gsta.1	GO:0004364
gsta.1	GO:0016740
spg21	GO:0003674
spg21	GO:0042609
fez1	GO:0003674
vamp1a	GO:0005484
vamp1a	GO:0017075
vamp1a	GO:0019905
fam136a	GO:0003674
stmn4	GO:0015631
grtp1a	GO:0005096
pias4a	GO:0003677
pias4a	GO:0003712
pias4a	GO:0008270
pias4a	GO:0016740
pias4a	GO:0019789
pias4a	GO:0046872
pias4a	GO:0061665
lipf	GO:0016787
lipf	GO:0016788
rap1ab	GO:0000166
rap1ab	GO:0003924
rap1ab	GO:0005525
rap1ab	GO:0016787
rap1ab	GO:0019003
cdk2	GO:0000166
cdk2	GO:0004672
cdk2	GO:0004674
cdk2	GO:0004693
cdk2	GO:0005524
cdk2	GO:0016301
cdk2	GO:0016740
cdk2	GO:0030332
zranb2	GO:0001530
zranb2	GO:0003723
zranb2	GO:0030882
zranb2	GO:0046872
slc25a55a	GO:0005313
slc25a55a	GO:0015183
slc25a55a	GO:0022857
prdm8	GO:0046872
golga5	GO:0042803
rad51b	GO:0000166
rad51b	GO:0000400
rad51b	GO:0003677
rad51b	GO:0003690
rad51b	GO:0003697
rad51b	GO:0005524
rad51b	GO:0008094
exoc7	GO:0003674
zbtb2b	GO:0000978
zbtb2b	GO:0001227
zbtb2b	GO:0046872
elovl1b	GO:0009922
elovl1b	GO:0016740
elovl1b	GO:0102336
elovl1b	GO:0102337
elovl1b	GO:0102338
elovl1b	GO:0102756
nudt1	GO:0008413
nudt1	GO:0016787
nudt1	GO:0016791
nudt1	GO:0016818
nudt1	GO:0047429
map2k1	GO:0000166
map2k1	GO:0004672
map2k1	GO:0004674
map2k1	GO:0004708
map2k1	GO:0005524
map2k1	GO:0016301
map2k1	GO:0016740
apex1	GO:0003677
apex1	GO:0003723
apex1	GO:0003906
apex1	GO:0004518
apex1	GO:0004519
apex1	GO:0008081
apex1	GO:0008311
apex1	GO:0016787
apex1	GO:0016788
apex1	GO:0046872
ugt1ab	GO:0008194
ugt1ab	GO:0015020
ugt1ab	GO:0016740
ugt1ab	GO:0016757
med21	GO:0003712
hinfp	GO:0000978
hinfp	GO:0000981
hinfp	GO:0046872
agpat3	GO:0003841
agpat3	GO:0016740
agpat3	GO:0016746
hnrnpr	GO:0003676
hnrnpr	GO:0003723
hnrnpr	GO:0003729
mgst3a	GO:0004364
mgst3a	GO:0004602
cfl1l	GO:0003779
cfl1l	GO:0051015
pla2g12b	GO:0004623
pla2g12b	GO:0005509
hdac8	GO:0004407
hdac8	GO:0005516
hdac8	GO:0016787
hdac8	GO:0032041
hdac8	GO:0046872
e2f4	GO:0000978
e2f4	GO:0000981
e2f4	GO:0003677
e2f4	GO:0003700
e2f4	GO:0046983
cmtr2	GO:0004483
cmtr2	GO:0008168
cmtr2	GO:0016740
zc3h7a	GO:0035198
zc3h7a	GO:0046872
gskip	GO:0019207
gskip	GO:0051018
plekha1a	GO:0003674
plekha1a	GO:0030165
fpgs	GO:0000166
fpgs	GO:0004326
fpgs	GO:0005524
fpgs	GO:0016874
fpgs	GO:0046872
maf1a	GO:0000994
pitpnbl	GO:0005548
pitpnbl	GO:0008525
pitpnbl	GO:0008526
pitpnbl	GO:0031210
pitpnbl	GO:0035091
derl1	GO:0051787
derl1	GO:1990381
rp2	GO:0000166
rp2	GO:0005096
rp2	GO:0005525
tmem129	GO:0016740
tmem129	GO:0046872
tmem129	GO:0061630
canx	GO:0005509
canx	GO:0051082
prpf4bb	GO:0000166
prpf4bb	GO:0004672
prpf4bb	GO:0004674
prpf4bb	GO:0005524
prpf4bb	GO:0016301
prpf4bb	GO:0016740
prpf4bb	GO:0106310
ssbp3b	GO:0003677
ssbp3b	GO:0003697
eif4a2	GO:0000166
eif4a2	GO:0003676
eif4a2	GO:0003724
eif4a2	GO:0003743
eif4a2	GO:0004386
eif4a2	GO:0005524
eif4a2	GO:0016787
pgd	GO:0004616
pgd	GO:0016491
pgd	GO:0050661
tmem117	GO:0003674
stk38a	GO:0000166
stk38a	GO:0004672
stk38a	GO:0004674
stk38a	GO:0005524
stk38a	GO:0016301
stk38a	GO:0016740
sh3bp5b	GO:0004860
capn1	GO:0004198
capn1	GO:0005509
capn1	GO:0008233
capn1	GO:0008234
capn1	GO:0016787
capn1	GO:0046872
syt11a	GO:0000149
syt11a	GO:0001786
syt11a	GO:0005509
syt11a	GO:0005544
syt11a	GO:0030276
arhgdia	GO:0005094
arhgdia	GO:0005096
ppig	GO:0003755
ppig	GO:0016018
ppig	GO:0016853
sec23a	GO:0005096
sec23a	GO:0008270
sec23a	GO:0046872
srsf6a	GO:0003676
srsf6a	GO:0003723
srsf6a	GO:0003729
uba3	GO:0000166
uba3	GO:0005524
uba3	GO:0008641
uba3	GO:0016874
uba3	GO:0019781
aqp3a	GO:0005372
aqp3a	GO:0015105
aqp3a	GO:0015168
aqp3a	GO:0015204
aqp3a	GO:0015250
aqp3a	GO:0015254
aqp3a	GO:0015267
exo1	GO:0003677
exo1	GO:0003824
exo1	GO:0004518
exo1	GO:0004519
exo1	GO:0004527
exo1	GO:0016787
exo1	GO:0016788
exo1	GO:0017108
exo1	GO:0035312
exo1	GO:0045145
exo1	GO:0046872
exo1	GO:0048256
stxbp3	GO:0017075
stxbp3	GO:0019905
mapk4	GO:0000166
mapk4	GO:0004672
mapk4	GO:0004674
mapk4	GO:0004707
mapk4	GO:0005524
mapk4	GO:0016301
mapk4	GO:0016740
upf1	GO:0003677
upf1	GO:0003723
upf1	GO:0003724
upf1	GO:0004386
upf1	GO:0005524
upf1	GO:0008270
upf1	GO:0016787
stk24b	GO:0004672
stk24b	GO:0004674
stk24b	GO:0005524
stk24b	GO:0016301
stk24b	GO:0016740
kctd10	GO:0003714
kctd10	GO:0004842
kctd10	GO:0005515
cnot8	GO:0003676
cnot8	GO:0004535
pank1a	GO:0000166
pank1a	GO:0004594
pank1a	GO:0005524
usp25	GO:0004197
usp25	GO:0004843
usp25	GO:0008233
usp25	GO:0016787
hk1	GO:0000166
hk1	GO:0004340
hk1	GO:0004396
hk1	GO:0005524
hk1	GO:0005536
hk1	GO:0008865
hk1	GO:0016301
hk1	GO:0016740
hk1	GO:0016773
hk1	GO:0019158
med25	GO:0003674
ube2j1	GO:0061631
mtrex	GO:0000166
mtrex	GO:0003676
mtrex	GO:0003723
mtrex	GO:0003724
mtrex	GO:0005524
mtrex	GO:0016787
gnb1b	GO:0005515
gnb1b	GO:0030159
snx5	GO:0005515
snx5	GO:0034452
snx5	GO:0035091
rab11ba	GO:0003924
rab11ba	GO:0005525
sdr16c5b	GO:0016491
sdr16c5b	GO:0016616
lsm14ab	GO:0003729
acp5a	GO:0003993
acp5a	GO:0008198
acp5a	GO:0008199
acp5a	GO:0016787
acp5a	GO:0046872
abcd3a	GO:0000166
abcd3a	GO:0005324
abcd3a	GO:0005524
abcd3a	GO:0042626
nvl	GO:0005524
nvl	GO:0016887
nvl	GO:1990275
ube2na	GO:0000166
ube2na	GO:0005524
ube2na	GO:0016740
ube2na	GO:0061631
pitrm1	GO:0004222
pitrm1	GO:0008233
pitrm1	GO:0008237
pitrm1	GO:0016787
pitrm1	GO:0046872
zgc:55461	GO:0000166
zgc:55461	GO:0003924
zgc:55461	GO:0005200
zgc:55461	GO:0005525
tfdp1a	GO:0000977
tfdp1a	GO:0000981
tfdp1a	GO:0003677
tfdp1a	GO:0003700
dnaja2a	GO:0005524
dnaja2a	GO:0031072
dnaja2a	GO:0046872
dnaja2a	GO:0051082
dnaja2a	GO:0051087
aebp2	GO:0003677
aebp2	GO:0046872
cul1b	GO:0030674
cul1b	GO:0031625
chia.3	GO:0004553
chia.3	GO:0004568
chia.3	GO:0008061
chia.3	GO:0016787
chia.3	GO:0016798
actr2a	GO:0000166
actr2a	GO:0003779
actr2a	GO:0005524
actr2a	GO:0051015
adipor1b	GO:0038023
cab39l1	GO:0043539
eif3jb	GO:0003743
sf3b3	GO:0003676
sf3b3	GO:0030620
fbxw11b	GO:0046983
emc3	GO:0032977
nedd1	GO:0003674
nedd1	GO:0043015
faxdc2	GO:0000254
faxdc2	GO:0005506
faxdc2	GO:0016491
far1	GO:0016491
far1	GO:0080019
far1	GO:0102965
ppt2a.3	GO:0008474
ppt2a.3	GO:0016787
ppt2a.3	GO:0016790
gyg1a	GO:0016757
arglu1a	GO:0003674
rnf41	GO:0004842
rnf41	GO:0008270
rnf41	GO:0016740
rnf41	GO:0046872
rnf41	GO:0061630
mus81	GO:0003677
mus81	GO:0004518
mus81	GO:0004519
mus81	GO:0016787
mus81	GO:0016889
mus81	GO:0046872
mus81	GO:0048257
sesn3	GO:0016684
sesn3	GO:0070728
tmem184a	GO:0005215
igbp1	GO:0051721
krt15	GO:0003674
krt15	GO:0005198
msh2	GO:0000166
msh2	GO:0003677
msh2	GO:0003690
msh2	GO:0005524
msh2	GO:0030983
msh2	GO:0032137
ciz1b	GO:0003676
ciz1b	GO:0008270
ciz1b	GO:0046872
mfsd14a1	GO:0022857
trim36	GO:0004842
trim36	GO:0008270
trim36	GO:0046872
tmem50a	GO:0003674
nup133	GO:0017056
creb3l3l	GO:0000978
creb3l3l	GO:0000981
creb3l3l	GO:0003677
creb3l3l	GO:0003700
akirin2	GO:0003712
zgc:66443	GO:0000978
zgc:66443	GO:0003700
zgc:66443	GO:0046872
zbtb14	GO:0000978
zbtb14	GO:0001227
zbtb14	GO:0046872
emc2	GO:0032977
chst12a	GO:0004394
chst12a	GO:0008146
chst12a	GO:0016740
chst12a	GO:0017095
chst12a	GO:0051922
nkx1.2lb	GO:0000978
nkx1.2lb	GO:0000981
nkx1.2lb	GO:0003677
riok2	GO:0000166
riok2	GO:0004672
riok2	GO:0004674
riok2	GO:0005524
riok2	GO:0016301
riok2	GO:0016740
riok2	GO:0046872
riok2	GO:0106310
junba	GO:0000978
junba	GO:0000981
junba	GO:0003677
junba	GO:0003700
junba	GO:0008134
rbfox1l	GO:0003676
rbfox1l	GO:0003723
rbfox1l	GO:0003729
alg11	GO:0004377
alg11	GO:0016740
alg11	GO:0016757
cadps2	GO:0046872
psip1b	GO:0003690
psip1b	GO:0003712
yes1	GO:0000166
yes1	GO:0004672
yes1	GO:0004713
yes1	GO:0004715
yes1	GO:0005102
yes1	GO:0005524
yes1	GO:0016301
yes1	GO:0016740
b3gnt7l	GO:0008194
b3gnt7l	GO:0016740
b3gnt7l	GO:0016757
b3gnt7l	GO:0016758
ubr4	GO:0004842
ubr4	GO:0008270
ubr4	GO:0046872
nr5a5	GO:0000978
nr5a5	GO:0003677
nr5a5	GO:0003700
nr5a5	GO:0004879
nr5a5	GO:0008270
nr5a5	GO:0043565
nr5a5	GO:0046872
ptpn4b	GO:0004721
ptpn4b	GO:0004725
ptpn4b	GO:0008092
ptpn4b	GO:0016787
ptpn4b	GO:0016791
ptpn3	GO:0004725
ptpn3	GO:0016787
ptpn3	GO:0016791
smyhc1l	GO:0003774
dctn1a	GO:0003774
dctn1a	GO:0051010
gh1	GO:0005131
gh1	GO:0005179
gh1	GO:0070186
cryz	GO:0003730
cryz	GO:0003960
cryz	GO:0008270
cryz	GO:0016491
cryz	GO:0070402
si:dkey-37o8.1	GO:0000166
si:dkey-37o8.1	GO:0003746
si:dkey-37o8.1	GO:0003924
si:dkey-37o8.1	GO:0005525
mrps31	GO:0003735
tcn2	GO:0031419
prlra	GO:0004896
prlra	GO:0004925
prlra	GO:0019955
prlra	GO:0046872
dzank1	GO:0046872
prim2	GO:0003677
prim2	GO:0046872
prim2	GO:0051536
prim2	GO:0051539
mob1bb	GO:0003674
mob1bb	GO:0030295
zfpm1	GO:0003677
zfpm1	GO:0005515
zfpm1	GO:0046872
zfpm1	GO:0061629
shtn1	GO:0051015
nmu	GO:0042922
st3gal3b	GO:0008118
st3gal3b	GO:0008373
st3gal3b	GO:0016740
st3gal3b	GO:0016757
si:ch1073-322p19.1	GO:0000166
si:ch1073-322p19.1	GO:0005525
hbegfb	GO:0005154
hbegfb	GO:0008083
sccpdhb	GO:0016491
asic4b	GO:0005261
asic4b	GO:0005272
asic4b	GO:0015280
asic4a	GO:0005248
asic4a	GO:0005261
asic4a	GO:0005272
asic4a	GO:0015280
asic2	GO:0005272
asic2	GO:0015280
asic1c	GO:0005261
asic1c	GO:0005272
asic1c	GO:0015280
asic1c	GO:0044736
asic1b	GO:0005272
asic1b	GO:0015280
asic1b	GO:0044736
rpia	GO:0004751
rpia	GO:0016853
ptpro	GO:0004721
ptpro	GO:0004725
ptpro	GO:0016787
ptpro	GO:0016791
lrrfip1a	GO:0000978
lrrfip1a	GO:0000981
si:dkey-43p13.5	GO:0000977
si:dkey-43p13.5	GO:0000981
si:dkey-43p13.5	GO:0003677
foxf2a	GO:0000978
foxf2a	GO:0000981
foxf2a	GO:0003677
foxf2a	GO:0003700
foxf2a	GO:0043565
ca4c	GO:0004089
ca4c	GO:0008270
ca4c	GO:0016829
ca4c	GO:0016836
ca4c	GO:0046872
vps25	GO:0005198
vps25	GO:0042803
itga3a	GO:0005178
rps8a	GO:0003735
esrrgb	GO:0000978
esrrgb	GO:0003677
esrrgb	GO:0003700
esrrgb	GO:0003707
esrrgb	GO:0004879
esrrgb	GO:0005496
esrrgb	GO:0008270
esrrgb	GO:0008289
esrrgb	GO:0043565
esrrgb	GO:0046872
esrrd	GO:0000978
esrrd	GO:0003677
esrrd	GO:0003700
esrrd	GO:0003707
esrrd	GO:0004879
esrrd	GO:0005496
esrrd	GO:0008270
esrrd	GO:0008289
esrrd	GO:0043565
esrrd	GO:0046872
esrrb	GO:0003677
esrrb	GO:0003700
esrrb	GO:0003707
esrrb	GO:0005496
esrrb	GO:0008270
esrrb	GO:0008289
esrrb	GO:0043565
esrrb	GO:0046872
fmnl3	GO:0003779
fmnl3	GO:0005515
fmnl3	GO:0051015
tmem11	GO:0003674
ddx52	GO:0000166
ddx52	GO:0003676
ddx52	GO:0003724
ddx52	GO:0004386
ddx52	GO:0005524
ddx52	GO:0016787
ano1a	GO:0005229
ano1a	GO:0005254
ano1a	GO:0046983
znhit1	GO:0031491
znhit1	GO:0046872
znf622	GO:0003676
znf622	GO:0008270
znf622	GO:0046872
st6galnac	GO:0001665
st6galnac	GO:0008373
st6galnac	GO:0016740
st6galnac	GO:0016757
terf2ip	GO:0003677
terf2ip	GO:0042162
lmf2b	GO:0003674
si:dkeyp-113d7.1	GO:0000978
si:dkeyp-113d7.1	GO:0000981
si:dkeyp-113d7.1	GO:0046872
xpo7	GO:0005049
tph2	GO:0004497
tph2	GO:0004510
tph2	GO:0005506
tph2	GO:0016491
tph2	GO:0016714
tph2	GO:0046872
tbpl2	GO:0000976
tbpl2	GO:0003677
tbpl2	GO:0016251
tbpl2	GO:0140223
zp3a.1	GO:0032190
zp3a.1	GO:0035804
st6galnac6	GO:0001665
st6galnac6	GO:0008373
st6galnac6	GO:0016740
st6galnac6	GO:0016757
st6galnac5b	GO:0001665
st6galnac5b	GO:0008373
st6galnac5b	GO:0016740
st6galnac5b	GO:0016757
zbtb1	GO:0000978
zbtb1	GO:0001227
zbtb1	GO:0046872
sdcbp	GO:0045545
tbc1d22a	GO:0005096
gpn2	GO:0000166
gpn2	GO:0003924
gpn2	GO:0005525
gpn2	GO:0016787
smcr8b	GO:0004860
smcr8b	GO:0005085
gnal2	GO:0001664
gnal2	GO:0003924
gnal2	GO:0005525
gnal2	GO:0019001
gnal2	GO:0031683
npepps	GO:0004177
npepps	GO:0008233
npepps	GO:0008237
npepps	GO:0008270
npepps	GO:0016787
npepps	GO:0042277
npepps	GO:0046872
npepps	GO:0070006
slbp	GO:0003723
slbp	GO:0003729
slbp	GO:0071207
znf598	GO:0016740
znf598	GO:0043022
znf598	GO:0046872
znf598	GO:0061630
caprin2	GO:0003723
caprin2	GO:0005102
caprin2	GO:0046872
tlk2	GO:0000166
tlk2	GO:0004672
tlk2	GO:0004674
tlk2	GO:0005524
tlk2	GO:0016301
tlk2	GO:0016740
tlk2	GO:0106310
pnn	GO:0003677
gria4a	GO:0004970
gria4a	GO:0004971
gria4a	GO:0005216
gria4a	GO:0015276
gria4a	GO:0038023
fabp7b	GO:0005504
fabp7b	GO:0008289
fgf17	GO:0005104
fgf17	GO:0005105
fgf17	GO:0005111
fgf17	GO:0008083
he1.2	GO:0004222
he1.2	GO:0008233
he1.2	GO:0008237
he1.2	GO:0008270
he1.2	GO:0016787
he1.2	GO:0046872
cdh23	GO:0005509
cdh23	GO:0022857
cdh23	GO:0045296
cpe	GO:0004181
cpe	GO:0008270
ppp1caa	GO:0004721
ppp1caa	GO:0004722
ppp1caa	GO:0016787
epb41l3b	GO:0003779
epb41l3b	GO:0005198
epb41l3b	GO:0008092
fam184aa	GO:0003674
tp53bp2a	GO:0002039
thrap3b	GO:0003677
thrap3b	GO:0003712
tcf12	GO:0000978
tcf12	GO:0000981
tcf12	GO:0046983
lsm12a	GO:0003674
arhgef18a	GO:0005085
rcan2	GO:0003676
rcan2	GO:0008597
adss1	GO:0000166
adss1	GO:0000287
adss1	GO:0004019
adss1	GO:0005525
adss1	GO:0016874
adss1	GO:0046872
rgma	GO:0015026
rgmb	GO:0015026
rap2b	GO:0000166
rap2b	GO:0003924
rap2b	GO:0005525
rap2b	GO:0016787
rap2b	GO:0019003
cyp51	GO:0004497
cyp51	GO:0005506
cyp51	GO:0008398
cyp51	GO:0016491
cyp51	GO:0016705
cyp51	GO:0020037
cyp51	GO:0046872
lck	GO:0000166
lck	GO:0004672
lck	GO:0004713
lck	GO:0004715
lck	GO:0005102
lck	GO:0005524
lck	GO:0016301
lck	GO:0016740
rnf114	GO:0046872
rnf114	GO:0061630
th2	GO:0004497
th2	GO:0004510
th2	GO:0004511
th2	GO:0005506
th2	GO:0016491
th2	GO:0016714
th2	GO:0046872
rnf141	GO:0004842
rnf141	GO:0046872
rfng	GO:0008375
rfng	GO:0016740
rfng	GO:0016757
rfng	GO:0033829
rfng	GO:0046872
pdyn	GO:0031628
zic6	GO:0000978
zic6	GO:0000981
zic6	GO:0003677
zic6	GO:0046872
top1mt	GO:0003677
top1mt	GO:0003916
top1mt	GO:0003917
top1mt	GO:0016853
rela	GO:0000978
rela	GO:0000981
rela	GO:0003677
rela	GO:0003700
nfkb2	GO:0000978
nfkb2	GO:0000981
nfkb2	GO:0003677
nfkb2	GO:0003700
rel	GO:0000978
rel	GO:0000981
rel	GO:0003677
rel	GO:0003700
rel	GO:0046982
crabp1b	GO:0001972
crabp1b	GO:0005504
crabp1b	GO:0008289
tph1b	GO:0004497
tph1b	GO:0004510
tph1b	GO:0005506
tph1b	GO:0016491
tph1b	GO:0016714
tph1b	GO:0046872
ctcf	GO:0000978
ctcf	GO:0000981
ctcf	GO:0003682
ctcf	GO:0046872
adgrv1	GO:0001965
adgrv1	GO:0004888
adgrv1	GO:0004930
adgrv1	GO:0008233
adgrv1	GO:0010855
adgrv1	GO:0016787
puraa	GO:0000977
puraa	GO:0000981
puraa	GO:0003677
puraa	GO:0003690
puraa	GO:0003723
puraa	GO:0032422
bves	GO:0000166
bves	GO:0005198
bves	GO:0030552
popdc3	GO:0030552
isl1b	GO:0000981
isl1b	GO:0000987
isl1b	GO:0003677
isl1b	GO:0046872
mafk	GO:0000976
mafk	GO:0000978
mafk	GO:0000981
mafk	GO:0003677
mafk	GO:0003700
mafk	GO:0046982
mafga	GO:0000978
mafga	GO:0000981
mafga	GO:0003677
mafga	GO:0003700
mafga	GO:0046982
bet1	GO:0005484
sra1	GO:0030374
akr1b1.1	GO:0004032
akr1b1.1	GO:0016491
cryba2a	GO:0005212
cwc15	GO:0003723
stx12	GO:0000149
stx12	GO:0005484
mrpl23	GO:0003735
hprt1l	GO:0000166
hprt1l	GO:0000287
hprt1l	GO:0004422
hprt1l	GO:0016740
hprt1l	GO:0016757
hprt1l	GO:0046872
hprt1l	GO:0052657
gnptg	GO:0016740
sae1	GO:0008022
sae1	GO:0008641
sae1	GO:0016874
sae1	GO:0019948
eif2b1	GO:0003743
eif2b1	GO:0005085
rac2	GO:0003924
rac2	GO:0005525
rac2	GO:0019901
gyg1b	GO:0016757
ppid	GO:0003755
ppid	GO:0016018
ppid	GO:0016853
sf3b6	GO:0003676
sf3b6	GO:0003723
rpl37	GO:0003723
rpl37	GO:0003735
rpl37	GO:0019843
rpl37	GO:0046872
sirt6	GO:0016740
sirt6	GO:0070403
ube2l3a	GO:0000166
ube2l3a	GO:0005524
ube2l3a	GO:0016740
ube2l3a	GO:0031625
ube2l3a	GO:0061631
vamp3	GO:0005484
vamp3	GO:0017075
vamp3	GO:0019905
ccne2	GO:0016538
fabp6	GO:0005504
fabp6	GO:0008289
fabp6	GO:0032052
lsm6	GO:0003723
rpl39	GO:0003735
rps13	GO:0003735
rps13	GO:0070181
slc12a2	GO:0008511
slc12a2	GO:0008519
slc12a2	GO:0015293
slc12a2	GO:0015377
slc12a2	GO:0015379
slc12a2	GO:0022857
slc12a2	GO:0042802
med6	GO:0003712
med6	GO:0003713
tnnc1b	GO:0005509
tnnc1b	GO:0048306
tnnc1b	GO:0051015
nudt5	GO:0016787
nudt5	GO:0047631
rnf14	GO:0004842
rnf14	GO:0016740
rnf14	GO:0031624
rnf14	GO:0046872
