go_id	external_gene_name
GO:0000166	SEPTIN6
GO:0005515	SEPTIN6
GO:0003924	SEPTIN6
GO:0060090	SEPTIN6
GO:0030621	RNU6-657P
GO:0005515	TMTC2
GO:0016740	TMTC2
GO:0004169	TMTC2
GO:0000030	TMTC2
GO:0016787	SERHL2
GO:0003674	SERHL2
GO:0046872	ZNF507
GO:0003677	ZNF507
GO:0005515	SLC3A1
GO:0044877	SLC3A1
GO:0046982	SLC3A1
GO:0015174	SLC3A1
GO:0015171	SLC3A1
GO:0015184	SLC3A1
GO:0003723	NOC3L
GO:0003682	NOC3L
GO:0016298	PLA1A
GO:0052689	PLA1A
GO:0016787	PLA1A
GO:0008970	PLA1A
GO:0052739	PLA1A
GO:0046872	PLA1A
GO:0016788	PLA1A
GO:0005524	KIF2B
GO:0008017	KIF2B
GO:0003777	KIF2B
GO:0000166	KIF2B
GO:0003774	KIF2B
GO:0016887	KIF2B
GO:0046872	PHF1
GO:0035064	PHF1
GO:0005515	PHF1
GO:0003677	PHF1
GO:0003682	PHF1
GO:0001222	PHF1
GO:0042802	PHF1
GO:1990226	PHF1
GO:0008083	FGF1
GO:0005515	FGF1
GO:0008201	FGF1
GO:0005178	FGF1
GO:0044548	FGF1
GO:0005104	FGF1
GO:0030544	FGF1
GO:0008270	CA10
GO:0004089	CA10
GO:0003674	CA10
GO:0005524	MOS
GO:0004672	MOS
GO:0000166	MOS
GO:0004674	MOS
GO:0016301	MOS
GO:0016740	MOS
GO:0005515	MOS
GO:0106310	MOS
GO:0004709	MOS
GO:0046872	PLAG1
GO:0003677	PLAG1
GO:0000978	PLAG1
GO:0000981	PLAG1
GO:0001228	PLAG1
GO:0003700	PLAG1
GO:0005509	CCBE1
GO:0005515	CCBE1
GO:0002020	CCBE1
GO:0005518	CCBE1
GO:0003674	CHCHD7
GO:0005096	TBC1D12
GO:0019899	PLAUR
GO:0005515	PLAUR
GO:0019904	PLAUR
GO:0038023	PLAUR
GO:0005102	PLAUR
GO:0030377	PLAUR
GO:0016491	ALDH5A1
GO:0016620	ALDH5A1
GO:0009013	ALDH5A1
GO:0004777	ALDH5A1
GO:0042802	ALDH5A1
GO:0005515	APPL2
GO:0042803	APPL2
GO:0042802	APPL2
GO:0035091	APPL2
GO:0044877	APPL2
GO:0001786	APPL2
GO:0005515	ARHGAP10
GO:0005096	ARHGAP10
GO:0004930	GPR27
GO:0005515	TEX55
GO:0005515	LDLRAP1
GO:0001784	LDLRAP1
GO:0030276	LDLRAP1
GO:0035591	LDLRAP1
GO:0030159	LDLRAP1
GO:0035615	LDLRAP1
GO:0001540	LDLRAP1
GO:0050750	LDLRAP1
GO:0005546	LDLRAP1
GO:0035612	LDLRAP1
GO:0035650	LDLRAP1
GO:0015204	SLC14A1
GO:0005372	SLC14A1
GO:0015265	SLC14A1
GO:0005515	SLC14A1
GO:0003924	TUBB8
GO:0005525	TUBB8
GO:0005200	TUBB8
GO:0046872	TUBB8
GO:0000166	TUBB8
GO:0003674	TUBB8
GO:0005515	CDCP1
GO:0046872	MT1H
GO:0008270	MT1H
GO:0005515	MT1H
GO:0015026	CD80
GO:0005515	CD80
GO:0048018	CD80
GO:0001618	CD80
GO:0003735	RNA5SP321
GO:0005515	NDRG1
GO:0008017	NDRG1
GO:0031267	NDRG1
GO:0045296	NDRG1
GO:0043015	NDRG1
GO:0046872	MT3
GO:0008270	MT3
GO:0005515	MT3
GO:0005507	MT3
GO:0016209	MT3
GO:0030295	MT3
GO:0046870	MT3
GO:0008168	METTL17
GO:0016740	METTL17
GO:0005515	METTL17
GO:1904047	METTL17
GO:0030246	MBL2
GO:0005515	MBL2
GO:0005102	MBL2
GO:0042802	MBL2
GO:0048306	MBL2
GO:0005537	MBL2
GO:0003677	MSX2
GO:0000981	MSX2
GO:0005515	MSX2
GO:0000976	MSX2
GO:1990837	MSX2
GO:0000977	MSX2
GO:0043565	MSX2
GO:0001227	MSX2
GO:0005515	SDC3
GO:0042802	SDC3
GO:0003756	PDIA2
GO:0016853	PDIA2
GO:0005515	PDIA2
GO:0008289	PDIA2
GO:0005496	PDIA2
GO:0015035	PDIA2
GO:0015036	PDIA2
GO:0003847	PAFAH2
GO:0016740	PAFAH2
GO:0016787	PAFAH2
GO:0005543	PAFAH2
GO:0047179	PAFAH2
GO:0005245	CACNG5
GO:0016247	CACNG5
GO:0015075	CACNG5
GO:0016788	LIPF
GO:0016787	LIPF
GO:0005515	LIPF
GO:0008289	LIPF
GO:0004806	LIPF
GO:0016615	LIPF
GO:0004864	BOD1
GO:0051721	BOD1
GO:0005515	BOD1
GO:0030621	RNU6-513P
GO:0045131	RNU12
GO:0015078	ATP5MGL
GO:0046933	ATP5MGL
GO:0004550	NME1-NME2
GO:0000166	NME1-NME2
GO:0005524	NME1-NME2
GO:0016301	NME1-NME2
GO:0016740	NME1-NME2
GO:0003824	TDP2
GO:0005515	TDP2
GO:0046872	TDP2
GO:0016787	TDP2
GO:0004518	TDP2
GO:0030145	TDP2
GO:0000287	TDP2
GO:0003697	TDP2
GO:0003714	TDP2
GO:0036317	TDP2
GO:0070260	TDP2
GO:0005515	TNFRSF12A
GO:0001681	SIAE
GO:0016787	SIAE
GO:0052689	SIAE
GO:0106330	SIAE
GO:0106331	SIAE
GO:0016740	A4GALT
GO:0016757	A4GALT
GO:0016758	A4GALT
GO:0008375	A4GALT
GO:0008378	A4GALT
GO:0050512	A4GALT
GO:0015643	A4GALT
GO:0005515	CLDND1
GO:0016740	DPY19L3
GO:0016757	DPY19L3
GO:0000030	DPY19L3
GO:0030628	SLU7
GO:0046872	SLU7
GO:0005515	SLU7
GO:0008270	SLU7
GO:0000386	SLU7
GO:0047617	ACOT13
GO:0046872	ACOT13
GO:0016787	ACOT13
GO:0005515	ACOT13
GO:0016290	ACOT13
GO:0102991	ACOT13
GO:0005515	TRPC4AP
GO:1990756	TRPC4AP
GO:0019902	TRPC4AP
GO:0005262	TRPC4AP
GO:0005515	DNAJC8
GO:0030544	DNAJC8
GO:0005096	ARFGAP3
GO:0046872	ARFGAP3
GO:0005515	ARFGAP3
GO:0005509	ANXA4
GO:0005544	ANXA4
GO:0005515	ANXA4
GO:0042802	ANXA4
GO:0048306	ANXA4
GO:0004859	ANXA4
GO:0051059	ANXA4
GO:0030627	RNU1-11P
GO:0046872	ENPP6
GO:0016787	ENPP6
GO:0005515	ENPP6
GO:0047390	ENPP6
GO:0008081	ENPP6
GO:0008889	ENPP6
GO:0046872	PRKCA
GO:0004697	PRKCA
GO:0008270	PRKCA
GO:0005524	PRKCA
GO:0004674	PRKCA
GO:0004672	PRKCA
GO:0000166	PRKCA
GO:0016301	PRKCA
GO:0016740	PRKCA
GO:0005515	PRKCA
GO:0004698	PRKCA
GO:0106310	PRKCA
GO:0019899	PRKCA
GO:0005178	PRKCA
GO:0035403	PRKCA
GO:0005515	ZBTB9
GO:0046872	ZBTB9
GO:0003677	ZBTB9
GO:0042802	ZBTB9
GO:0000978	ZBTB9
GO:0000981	ZBTB9
GO:0005096	TBC1D7
GO:0005515	TBC1D7
GO:0031267	TBC1D7
GO:0005515	TMCC3
GO:0042802	TMCC3
GO:0071889	TMCC3
GO:0046872	FHL1
GO:0005515	FHL1
GO:0003674	FHL1
GO:0044325	FHL1
GO:0005092	SESN2
GO:0042731	SESN2
GO:0031625	MAP1LC3B2
GO:0008017	MAP1LC3B2
GO:0005515	RWDD4
GO:0005515	CRTAM
GO:0005102	CRTAM
GO:0042802	CRTAM
GO:0016788	LIPM
GO:0016787	LIPM
GO:0004465	LIPM
GO:0016757	GXYLT1
GO:0016740	GXYLT1
GO:0008194	GXYLT1
GO:0035252	GXYLT1
GO:0140563	GXYLT1
GO:0016788	LIPN
GO:0016787	LIPN
GO:0004465	LIPN
GO:0005096	ARAP3
GO:0005515	ARAP3
GO:0005547	ARAP3
GO:0046872	ARAP3
GO:0043325	ARAP3
GO:0030621	RNU6-598P
GO:0005515	GINS3
GO:0046872	CALCOCO1
GO:0005515	CALCOCO1
GO:0003713	CALCOCO1
GO:0000976	CALCOCO1
GO:0000978	CALCOCO1
GO:0003712	CALCOCO1
GO:0008013	CALCOCO1
GO:0043565	CALCOCO1
GO:0030374	CALCOCO1
GO:0003682	CALCOCO1
GO:0005524	MAP3K8
GO:0000287	MAP3K8
GO:0004672	MAP3K8
GO:0004709	MAP3K8
GO:0046872	MAP3K8
GO:0000166	MAP3K8
GO:0004674	MAP3K8
GO:0016301	MAP3K8
GO:0016740	MAP3K8
GO:0005515	MAP3K8
GO:0106310	MAP3K8
GO:0003677	HMGB1P1
GO:0008301	HMGB1P1
GO:0046872	CTCFL
GO:0003677	CTCFL
GO:0043565	CTCFL
GO:0005515	CTCFL
GO:0042393	CTCFL
GO:0000976	CTCFL
GO:0000978	CTCFL
GO:0001228	CTCFL
GO:0043035	CTCFL
GO:0005524	ALPK3
GO:0004674	ALPK3
GO:0016301	ALPK3
GO:0016740	ALPK3
GO:0106310	ALPK3
GO:0005524	HSPA8
GO:0140662	HSPA8
GO:0005515	HSPA8
GO:0003723	HSPA8
GO:0000166	HSPA8
GO:0016787	HSPA8
GO:0051082	HSPA8
GO:0045296	HSPA8
GO:0030674	HSPA8
GO:0016887	HSPA8
GO:0051087	HSPA8
GO:0019899	HSPA8
GO:0031625	HSPA8
GO:0001664	HSPA8
GO:0044183	HSPA8
GO:0031072	HSPA8
GO:0023026	HSPA8
GO:0055131	HSPA8
GO:0140545	HSPA8
GO:0140597	HSPA8
GO:1990833	HSPA8
GO:0001786	HSPA8
GO:0005515	NLRP4
GO:0000166	NLRP4
GO:0005524	NLRP4
GO:0051015	PSTPIP2
GO:0016491	CYB5R3
GO:0004128	CYB5R3
GO:0005515	CYB5R3
GO:0071949	CYB5R3
GO:0050421	CYB5R3
GO:0016208	CYB5R3
GO:0043531	CYB5R3
GO:0050660	CYB5R3
GO:0051287	CYB5R3
GO:0003723	SMNDC1
GO:0005515	SMNDC1
GO:0005096	SYNGAP1
GO:0017124	SYNGAP1
GO:0005515	SYNGAP1
GO:0005515	AVEN
GO:0035091	TOM1L1
GO:0043130	TOM1L1
GO:0017124	TOM1L1
GO:0005515	TOM1L1
GO:0019901	TOM1L1
GO:0030276	TOM1L1
GO:0030295	TOM1L1
GO:0004930	CHRM5
GO:0016907	CHRM5
GO:0005515	CHRM5
GO:0004435	CHRM5
GO:0004993	CHRM5
GO:0003677	GSC
GO:0000981	GSC
GO:0000978	GSC
GO:1990837	GSC
GO:0061629	GSC
GO:0001227	GSC
GO:0005126	IL15
GO:0005515	IL15
GO:0005125	IL15
GO:0004930	OR10G2
GO:0004984	OR10G2
GO:0005525	IRGC
GO:0000166	IRGC
GO:0016787	IRGC
GO:0005515	IRGC
GO:0003924	IRGC
GO:0016791	DUSP5
GO:0008138	DUSP5
GO:0017017	DUSP5
GO:0016787	DUSP5
GO:0004722	DUSP5
GO:0004721	DUSP5
GO:0017018	DUSP5
GO:0005515	DUSP5
GO:0004725	DUSP5
GO:0008330	DUSP5
GO:0033550	DUSP5
GO:0005524	ATP5F1A
GO:0046933	ATP5F1A
GO:0032559	ATP5F1A
GO:0003723	ATP5F1A
GO:0000166	ATP5F1A
GO:0005515	ATP5F1A
GO:0042288	ATP5F1A
GO:0043531	ATP5F1A
GO:0043532	ATP5F1A
GO:0002020	ATP5F1A
GO:0016887	ATP5F1A
GO:0004930	OR4Q3
GO:0004984	OR4Q3
GO:0004725	EPM2A
GO:0030246	EPM2A
GO:2001070	EPM2A
GO:0016791	EPM2A
GO:0008138	EPM2A
GO:0019203	EPM2A
GO:0016787	EPM2A
GO:0042803	EPM2A
GO:0004722	EPM2A
GO:0004721	EPM2A
GO:0017018	EPM2A
GO:0005515	EPM2A
GO:2001069	EPM2A
GO:0004373	EPM2A
GO:0030247	EPM2A
GO:0042802	EPM2A
GO:0046983	EPM2A
GO:0005515	SMG9
GO:0042802	SMG9
GO:0005515	BCL2L2
GO:0042802	BCL2L2
GO:0042803	BCL2L2
GO:0097718	BCL2L2
GO:0046982	BCL2L2
GO:0044877	BCL2L2
GO:0051400	BCL2L2
GO:0005515	AJAP1
GO:0044877	AJAP1
GO:0008013	AJAP1
GO:0003723	MTPAP
GO:0046872	MTPAP
GO:0000166	MTPAP
GO:0005524	MTPAP
GO:0016740	MTPAP
GO:0042803	MTPAP
GO:0005515	MTPAP
GO:0016779	MTPAP
GO:0030145	MTPAP
GO:0000287	MTPAP
GO:1990817	MTPAP
GO:0042802	MTPAP
GO:0002134	MTPAP
GO:0005515	WDPCP
GO:0004930	TSHR
GO:0016500	TSHR
GO:0004996	TSHR
GO:0005515	TSHR
GO:0038023	TSHR
GO:0044877	TSHR
GO:0003677	IRX6
GO:0000981	IRX6
GO:0005515	IRX6
GO:0000978	IRX6
GO:0001228	IRX6
GO:0004930	PTAFR
GO:0004992	PTAFR
GO:0005515	PTAFR
GO:0005543	PTAFR
GO:0045028	PTAFR
GO:0001530	PTAFR
GO:0001875	PTAFR
GO:0051019	PTAFR
GO:0005515	HLA-DQA1
GO:0023026	HLA-DQA1
GO:0032395	HLA-DQA1
GO:0042605	HLA-DQA1
GO:0005515	ROGDI
GO:0051117	NKAIN1
GO:0030621	RNU6-571P
GO:0016740	DTWD1
GO:0016432	DTWD1
GO:0005515	SRGN
GO:0005515	SNRNP40
GO:0003723	SNRNP40
GO:0005509	ANXA8
GO:0005544	ANXA8
GO:0046872	ANXA8
GO:0005515	ANXA8
GO:0051015	ANXA8
GO:0005546	ANXA8
GO:0005547	ANXA8
GO:0043325	ANXA8
GO:0004497	CYP2A6
GO:0020037	CYP2A6
GO:0005506	CYP2A6
GO:0016705	CYP2A6
GO:0016712	CYP2A6
GO:0046872	CYP2A6
GO:0016491	CYP2A6
GO:0019899	CYP2A6
GO:0008392	CYP2A6
GO:0008389	CYP2A6
GO:0016791	FIG4
GO:0043813	FIG4
GO:0016787	FIG4
GO:0004722	FIG4
GO:0005515	FIG4
GO:0004439	FIG4
GO:0034485	FIG4
GO:0004438	FIG4
GO:0034593	FIG4
GO:0043812	FIG4
GO:0005524	ATP10B
GO:0000287	ATP10B
GO:0000166	ATP10B
GO:0016887	ATP10B
GO:0005215	ATP10B
GO:0140326	ATP10B
GO:0046872	ATP10B
GO:0005515	ATP10B
GO:0140345	ATP10B
GO:0140351	ATP10B
GO:0004930	NPY5R
GO:0004983	NPY5R
GO:0001602	NPY5R
GO:0042923	NPY5R
GO:0001601	NPY5R
GO:0015218	SLC25A33
GO:0046872	MZF1
GO:0003677	MZF1
GO:0042803	MZF1
GO:0005515	MZF1
GO:0000978	MZF1
GO:0000976	MZF1
GO:0000981	MZF1
GO:0001227	MZF1
GO:0001228	MZF1
GO:0003700	MZF1
GO:0003723	PTBP3
GO:0003676	PTBP3
GO:0003729	PTBP3
GO:0005515	C4orf45
GO:0005515	GJB3
GO:0005243	GJB3
GO:0046872	CIAO2A
GO:0005515	CIAO2A
GO:0003677	LCOR
GO:0005515	LCOR
GO:0001222	LCOR
GO:1990226	LCOR
GO:0003714	LCOR
GO:0042826	LCOR
GO:0030331	LCOR
GO:1990381	LCOR
GO:0005515	HAUS1
GO:0003674	HAUS1
GO:0008270	TLL1
GO:0005509	TLL1
GO:0008237	TLL1
GO:0004222	TLL1
GO:0046872	TLL1
GO:0016787	TLL1
GO:0008233	TLL1
GO:0004252	TLL1
GO:0005515	BLOC1S3
GO:0003674	BLOC1S3
GO:0008320	BLOC1S3
GO:0004725	EYA3
GO:0046872	EYA3
GO:0016787	EYA3
GO:0004721	EYA3
GO:0005515	EYA3
GO:0140793	EYA3
GO:0035091	SNX1
GO:0005515	SNX1
GO:0008289	SNX1
GO:0042802	SNX1
GO:0045296	SNX1
GO:0042803	SNX1
GO:0046982	SNX1
GO:0005154	SNX1
GO:0005158	SNX1
GO:1990459	SNX1
GO:1990460	SNX1
GO:0003924	RAB21
GO:0005525	RAB21
GO:0000166	RAB21
GO:0005515	RAB21
GO:0019003	RAB21
GO:0046872	KDM8
GO:0016491	KDM8
GO:0016787	KDM8
GO:0051213	KDM8
GO:0005515	KDM8
GO:0008233	KDM8
GO:0035064	KDM8
GO:0004177	KDM8
GO:0003682	KDM8
GO:0004175	KDM8
GO:0051864	KDM8
GO:0106157	KDM8
GO:0031267	RANBP17
GO:0005049	RANBP17
GO:0005525	RANBP17
GO:0005515	KIFBP
GO:0019894	KIFBP
GO:0005515	GTF2A1
GO:0046982	GTF2A1
GO:0016251	GTF2A1
GO:0003677	GTF2A1
GO:0000979	GTF2A1
GO:0001091	GTF2A1
GO:0017025	GTF2A1
GO:0061629	GTF2A1
GO:0046872	ZNF749
GO:0003677	ZNF749
GO:0001227	ZNF749
GO:0016740	FKTN
GO:0005515	FKTN
GO:0016780	FKTN
GO:0004129	COX7A2L
GO:0016491	COX7A1
GO:0005515	COX7A1
GO:0004129	COX7A1
GO:0003677	BARX2
GO:0000981	BARX2
GO:0005515	BARX2
GO:1990837	BARX2
GO:0000977	BARX2
GO:0001228	BARX2
GO:0003682	BARX2
GO:0003700	BARX2
GO:0043565	BARX2
GO:0005525	SEPTIN12
GO:0000166	SEPTIN12
GO:0042803	SEPTIN12
GO:0005515	SEPTIN12
GO:0042802	SEPTIN12
GO:0035091	SEPTIN12
GO:0003924	SEPTIN12
GO:0060090	SEPTIN12
GO:0019003	SEPTIN12
GO:0005515	CLMP
GO:0005515	CFAP44
GO:0008233	CFAP44
GO:0004497	CYP2B6
GO:0020037	CYP2B6
GO:0005506	CYP2B6
GO:0016705	CYP2B6
GO:0016712	CYP2B6
GO:0046872	CYP2B6
GO:0016491	CYP2B6
GO:0101021	CYP2B6
GO:0008392	CYP2B6
GO:0062187	CYP2B6
GO:0062188	CYP2B6
GO:0062189	CYP2B6
GO:0008390	CYP2B6
GO:0062184	CYP2B6
GO:0003723	EIF2S1
GO:0003743	EIF2S1
GO:0003676	EIF2S1
GO:0005515	EIF2S1
GO:0043022	EIF2S1
GO:0030621	RNU6-1278P
GO:0015035	TXN2
GO:0005515	TXN2
GO:0008113	TXN2
GO:0033743	TXN2
GO:0044877	TXN2
GO:0003824	GMPR
GO:0016491	GMPR
GO:0003920	GMPR
GO:0046872	GMPR
GO:0005515	EPG5
GO:0003723	RPP30
GO:0005515	RPP30
GO:0004526	RPP30
GO:0033204	RPP30
GO:0015075	SFXN5
GO:0005515	SFXN5
GO:0015137	SFXN5
GO:0005515	FEZ1
GO:0005080	FEZ1
GO:0043015	FEZ1
GO:0005102	NXPH4
GO:0003674	NXPH4
GO:0008270	CA1
GO:0004089	CA1
GO:0046872	CA1
GO:0016829	CA1
GO:0005515	CA1
GO:0004064	CA1
GO:0016836	CA1
GO:0018820	CA1
GO:0035591	SH2B3
GO:0005515	SH2B3
GO:0005068	SH2B3
GO:0030159	SH2B3
GO:1990782	SH2B3
GO:0005173	SH2B3
GO:0035091	SNX22
GO:0008289	SNX22
GO:0005515	SNX22
GO:1901981	SNX22
GO:0032266	PLEK2
GO:0043325	PLEK2
GO:0080025	PLEK2
GO:0005515	TOB1
GO:0003714	TOB1
GO:0030971	TOB1
GO:0046332	TOB1
GO:0004930	C5AR2
GO:0004875	C5AR2
GO:0005515	C5AR2
GO:0004878	C5AR2
GO:0016491	FOXRED2
GO:0005515	FOXRED2
GO:0050660	FOXRED2
GO:0004497	FOXRED2
GO:0008017	MAP9
GO:0005515	MOG
GO:0005524	ABCB7
GO:0016887	ABCB7
GO:0140359	ABCB7
GO:0000166	ABCB7
GO:0042803	ABCB7
GO:0005515	ABCB7
GO:0042626	ABCB7
GO:0015232	ABCB7
GO:0140481	ABCB7
GO:0003700	HSF5
GO:0043565	HSF5
GO:0003677	HSF5
GO:0000978	HSF5
GO:1990837	HSF5
GO:0050660	ACOX2
GO:0016627	ACOX2
GO:0003997	ACOX2
GO:0071949	ACOX2
GO:0016491	ACOX2
GO:0042803	ACOX2
GO:0005515	ACOX2
GO:0005504	ACOX2
GO:0016401	ACOX2
GO:0033791	ACOX2
GO:0005524	CSNK1G1
GO:0004674	CSNK1G1
GO:0004672	CSNK1G1
GO:0000166	CSNK1G1
GO:0016301	CSNK1G1
GO:0016740	CSNK1G1
GO:0005515	CSNK1G1
GO:0106310	CSNK1G1
GO:0046872	ZNF740
GO:0005515	ZNF740
GO:0000978	ZNF740
GO:0003700	ZNF740
GO:0000981	ZNF740
GO:1990837	ZNF740
GO:0003677	BATF
GO:0003700	BATF
GO:0043565	BATF
GO:0005515	BATF
GO:0000978	BATF
GO:0000981	BATF
GO:1990837	BATF
GO:0001228	BATF
GO:0022857	FLVCR2
GO:0020037	FLVCR2
GO:0015232	FLVCR2
GO:0005515	FBXO10
GO:0004842	FBXO10
GO:0005125	GPI
GO:0005515	GPI
GO:0008083	GPI
GO:0031625	GPI
GO:0048029	GPI
GO:0005096	RGS9
GO:0003924	RGS9
GO:0003677	NR1H4
GO:0008270	NR1H4
GO:0003700	NR1H4
GO:0043565	NR1H4
GO:0004879	NR1H4
GO:0032052	NR1H4
GO:0046872	NR1H4
GO:0005515	NR1H4
GO:0000978	NR1H4
GO:0000976	NR1H4
GO:0000981	NR1H4
GO:0001228	NR1H4
GO:0001221	NR1H4
GO:0016922	NR1H4
GO:0000977	NR1H4
GO:0038181	NR1H4
GO:1902122	NR1H4
GO:0046965	NR1H4
GO:0003779	NEBL
GO:0005515	NEBL
GO:0008092	NEBL
GO:0051015	NEBL
GO:0008307	NEBL
GO:0005523	NEBL
GO:0031005	NEBL
GO:0022857	SLC17A6
GO:0015293	SLC17A6
GO:0015297	SLC17A6
GO:0005254	SLC17A6
GO:0005436	SLC17A6
GO:0005313	SLC17A6
GO:0015386	SLC17A6
GO:0005326	SLC17A6
GO:0140788	SLC17A6
GO:0008270	ZNF593
GO:0003676	ZNF593
GO:0046872	ZNF593
GO:0003677	ZNF593
GO:0005515	ZNF593
GO:1990275	ZNF593
GO:0008289	FABP3
GO:0005515	FABP3
GO:0008092	FABP3
GO:0036041	FABP3
GO:0070538	FABP3
GO:0003677	ASXL3
GO:0046872	ASXL3
GO:0003682	ASXL3
GO:0042975	ASXL3
GO:0005515	IGSF11
GO:0035255	IGSF11
GO:0005515	FRMPD1
GO:0005524	KIF18A
GO:0008017	KIF18A
GO:0003777	KIF18A
GO:0000166	KIF18A
GO:0003779	KIF18A
GO:0005515	KIF18A
GO:0016887	KIF18A
GO:0008574	KIF18A
GO:0051010	KIF18A
GO:0070463	KIF18A
GO:0005524	EPHA2
GO:0005515	EPHA2
GO:0004672	EPHA2
GO:0005003	EPHA2
GO:0004713	EPHA2
GO:0000166	EPHA2
GO:0016301	EPHA2
GO:0016740	EPHA2
GO:0004714	EPHA2
GO:0045296	EPHA2
GO:0140677	EPHA2
GO:0001618	EPHA2
GO:0019838	EPHA2
GO:0003735	RNA5SP387
GO:0005525	PCK1
GO:0004611	PCK1
GO:0017076	PCK1
GO:0004613	PCK1
GO:0046872	PCK1
GO:0000166	PCK1
GO:0016301	PCK1
GO:0016740	PCK1
GO:0016829	PCK1
GO:0016831	PCK1
GO:0030145	PCK1
GO:0000287	PCK1
GO:0019003	PCK1
GO:0031406	PCK1
GO:0106264	PCK1
GO:0046872	TTLL5
GO:0000166	TTLL5
GO:0005524	TTLL5
GO:0016874	TTLL5
GO:0015631	TTLL5
GO:0070740	TTLL5
GO:0003824	AADAT
GO:0030170	AADAT
GO:0016740	AADAT
GO:0042803	AADAT
GO:0008483	AADAT
GO:0016212	AADAT
GO:0047315	AADAT
GO:0047536	AADAT
GO:0047958	AADAT
GO:0050094	AADAT
GO:0005515	DOCK1
GO:0005085	DOCK1
GO:0017124	DOCK1
GO:0031267	DOCK1
GO:0005096	DOCK1
GO:0003677	ZBP1
GO:0003723	ZBP1
GO:0003726	ZBP1
GO:0005515	ZBP1
GO:0003725	ZBP1
GO:0003692	ZBP1
GO:0042802	ZBP1
GO:0003743	EIF3D
GO:0003723	EIF3D
GO:0005515	EIF3D
GO:0098808	EIF3D
GO:0042803	TENM4
GO:0005515	TENM4
GO:0050839	TENM4
GO:0046982	TENM4
GO:0042802	TENM4
GO:0003723	ZNF638
GO:0003676	ZNF638
GO:0008270	ZNF638
GO:0046872	ZNF638
GO:0003677	ZNF638
GO:0003729	ZNF638
GO:0003690	ZNF638
GO:0030621	ZNF638
GO:0016740	TRMT10B
GO:0008168	TRMT10B
GO:0005515	TRMT10B
GO:0000049	TRMT10B
GO:0052905	TRMT10B
GO:0009019	TRMT10B
GO:0005096	ARHGEF19
GO:0005515	CMTM7
GO:0005125	CMTM7
GO:0016787	LPIN2
GO:0008195	LPIN2
GO:0003713	LPIN2
GO:0005515	ZMYND8
GO:0046872	ZMYND8
GO:0008270	ZMYND8
GO:0035064	ZMYND8
GO:0003714	ZMYND8
GO:0019904	ZMYND8
GO:0070577	ZMYND8
GO:0140297	ZMYND8
GO:0005515	UBASH3B
GO:0016787	UBASH3B
GO:0004721	UBASH3B
GO:0004725	UBASH3B
GO:0042802	UBASH3B
GO:0031625	UBASH3B
GO:0051219	UBASH3B
GO:0005515	PYDC1
GO:0005515	KAZN
GO:0008146	SULT1A3
GO:0016740	SULT1A3
GO:0005515	SULT1A3
GO:0004062	SULT1A3
GO:0043199	SULT1A3
GO:0047685	SULT1A3
GO:0005515	SPICE1
GO:0008199	FTMT
GO:0046872	FTMT
GO:0016491	FTMT
GO:0005506	FTMT
GO:0004322	FTMT
GO:0008198	FTMT
GO:0032051	NSG2
GO:0005515	NSG2
GO:0005245	CACNG4
GO:0005244	CACNG4
GO:0005262	CACNG4
GO:0035255	CACNG4
GO:0005246	CACNG4
GO:0016247	CACNG4
GO:0042803	SNF8
GO:0005515	SNF8
GO:0008289	SNF8
GO:0016247	SNF8
GO:0008237	ADAM29
GO:0004222	ADAM29
GO:0046872	ADAM29
GO:0003723	EXOSC3
GO:0005515	EXOSC3
GO:0000175	EXOSC3
GO:0005515	SMIM19
GO:0004576	STT3A
GO:0046872	STT3A
GO:0016740	STT3A
GO:0016757	STT3A
GO:0004579	STT3A
GO:0005515	STT3A
GO:0046872	TGFBR2
GO:0005524	TGFBR2
GO:0004675	TGFBR2
GO:0038023	TGFBR2
GO:0004674	TGFBR2
GO:0004672	TGFBR2
GO:0005026	TGFBR2
GO:0005515	TGFBR2
GO:0000166	TGFBR2
GO:0016301	TGFBR2
GO:0016740	TGFBR2
GO:0005024	TGFBR2
GO:0046332	TGFBR2
GO:0050431	TGFBR2
GO:0060090	TGFBR2
GO:0034713	TGFBR2
GO:0005539	TGFBR2
GO:0017002	TGFBR2
GO:0019209	TGFBR2
GO:0034714	TGFBR2
GO:0004197	MALT1
GO:0005515	MALT1
GO:0016787	MALT1
GO:0008233	MALT1
GO:0004842	MALT1
GO:0042802	MALT1
GO:0004175	MALT1
GO:0036094	MALT1
GO:0043621	MALT1
GO:0019209	MALT1
GO:0002020	MALT1
GO:0005515	TNFRSF1B
GO:0005031	TNFRSF1B
GO:0031625	TNFRSF1B
GO:0043120	TNFRSF1B
GO:0005515	ERG28
GO:0042802	ERG28
GO:0003674	ERG28
GO:0030674	ERG28
GO:0005515	DCAF10
GO:0005515	CFAP43
GO:0003677	NR3C1
GO:0008270	NR3C1
GO:0005496	NR3C1
GO:0003700	NR3C1
GO:0043565	NR3C1
GO:0004883	NR3C1
GO:0005515	NR3C1
GO:0003723	NR3C1
GO:0046872	NR3C1
GO:0008289	NR3C1
GO:0051879	NR3C1
GO:0000981	NR3C1
GO:0000978	NR3C1
GO:0001227	NR3C1
GO:1990837	NR3C1
GO:0001228	NR3C1
GO:0019901	NR3C1
GO:0042802	NR3C1
GO:0004879	NR3C1
GO:0000977	NR3C1
GO:0140677	NR3C1
GO:0034056	NR3C1
GO:0001046	NR3C1
GO:1990239	NR3C1
